"Tcs","Rc_thresholds","Rh_thresholds","first_Tc_reach_days","MAE"
7,-130,200,0,1.7
8,-130,200,0,3.4
9,-130,200,0,7.3
5,-135,200,0,5.78
6,-135,200,0,2.4
7,-135,200,0,1.7
8,-135,200,0,3.4
9,-135,200,0,7.4
5,-140,200,0,7.67
6,-140,200,0,2.3
7,-140,200,0,2
8,-140,200,0,3.6
9,-140,200,0,7.9
5,-145,200,0,13.11
6,-145,200,0,2.6
7,-145,200,0,2.2
8,-145,200,0,3.8
9,-145,200,0,8.4
5,-150,200,0,35.33
6,-150,200,0,2.7
7,-150,200,0,2.2
8,-150,200,0,4
9,-150,200,0,8.5
5,-90,205,0,8.3
6,-90,205,0,7.3
7,-90,205,0,4.2
8,-90,205,0,3.1
9,-90,205,0,8
5,-95,205,0,5.8
6,-95,205,0,6.2
7,-95,205,0,3.5
8,-95,205,0,3.3
9,-95,205,0,8.2
5,-100,205,0,4.7
6,-100,205,0,6
7,-100,205,0,2.8
8,-100,205,0,3.3
9,-100,205,0,6.7
5,-105,205,0,4.4
6,-105,205,0,5.3
7,-105,205,0,2.8
8,-105,205,0,3.3
9,-105,205,0,7.1
5,-110,205,0,4.3
6,-110,205,0,4.7
7,-110,205,0,2.8
8,-110,205,0,3.6
9,-110,205,0,7.3
5,-115,205,0,4.5
6,-115,205,0,3.8
7,-115,205,0,2.4
8,-115,205,0,3.4
9,-115,205,0,7.5
5,-120,205,0,4.2
6,-120,205,0,3.2
7,-120,205,0,2.3
8,-120,205,0,3.6
9,-120,205,0,7.8
5,-125,205,0,6.3
6,-125,205,0,2.4
7,-125,205,0,1.7
8,-125,205,0,4
9,-125,205,0,8
5,-130,205,0,29.6
6,-130,205,0,2
7,-130,205,0,1.9
8,-130,205,0,4
9,-130,205,0,8.1
5,-135,205,0,5.56
6,-135,205,0,2.1
7,-135,205,0,2.1
8,-135,205,0,4.1
9,-135,205,0,8.2
5,-140,205,0,7.33
6,-140,205,0,2.2
7,-140,205,0,2.1
8,-140,205,0,4.4
9,-140,205,0,8.7
5,-145,205,0,13.44
6,-145,205,0,2.7
7,-145,205,0,2.2
8,-145,205,0,4.7
9,-145,205,0,9.3
5,-150,205,0,35.89
6,-150,205,0,3
7,-150,205,0,2.6
8,-150,205,0,4.9
9,-150,205,0,9.4
5,-90,210,0,7.5
6,-90,210,0,6.5
7,-90,210,0,3.5
8,-90,210,0,3.6
9,-90,210,0,8.7
5,-95,210,0,5.3
6,-95,210,0,5.3
7,-95,210,0,3.5
8,-95,210,0,3.5
9,-95,210,0,9
5,-100,210,0,4.2
6,-100,210,0,5
7,-100,210,0,2.8
8,-100,210,0,3.7
9,-100,210,0,7.7
5,-105,210,0,4.1
6,-105,210,0,4.4
7,-105,210,0,2.7
8,-105,210,0,3.6
9,-105,210,0,8.2
5,-110,210,0,3.9
6,-110,210,0,3.8
7,-110,210,0,2.9
8,-110,210,0,3.6
9,-110,210,0,8.3
5,-115,210,0,4.1
6,-115,210,0,2.9
7,-115,210,0,2.4
8,-115,210,0,3.9
9,-115,210,0,8.5
5,-120,210,0,4
6,-120,210,0,2.4
7,-120,210,0,2.2
8,-120,210,0,4.3
9,-120,210,0,8.5
5,-125,210,0,6.4
6,-125,210,0,2
7,-125,210,0,2
8,-125,210,0,4.4
9,-125,210,0,8.7
5,-130,210,0,29.7
6,-130,210,0,2.2
7,-130,210,0,2.1
8,-130,210,0,4.8
9,-130,210,0,9
5,-135,210,0,5.44
6,-135,210,0,2
7,-135,210,0,2.3
8,-135,210,0,4.9
9,-135,210,0,9
5,-140,210,0,8.11
6,-140,210,0,2.4
7,-140,210,0,2.5
8,-140,210,0,5.1
9,-140,210,0,9.6
5,-145,210,0,14.11
6,-145,210,0,2.7
7,-145,210,0,2.6
8,-145,210,0,5.5
9,-145,210,0,9.8
5,-150,210,0,36.44
6,-150,210,0,3.2
7,-150,210,0,2.9
8,-150,210,0,5.7
9,-150,210,0,9.9
5,-90,215,0,6.6
6,-90,215,0,5.6
7,-90,215,0,3.6
8,-90,215,0,3.6
9,-90,215,0,9.3
5,-95,215,0,4.6
6,-95,215,0,4.5
7,-95,215,0,3.2
8,-95,215,0,4.1
9,-95,215,0,9.3
5,-100,215,0,3.7
6,-100,215,0,4
7,-100,215,0,2.9
8,-100,215,0,3.9
9,-100,215,0,8.4
5,-105,215,0,3.7
6,-105,215,0,3.6
7,-105,215,0,2.7
8,-105,215,0,4
9,-105,215,0,8.7
5,-110,215,0,3.5
6,-110,215,0,3
7,-110,215,0,2.7
8,-110,215,0,4.1
9,-110,215,0,9
5,-115,215,0,3.7
6,-115,215,0,2.3
7,-115,215,0,2.6
8,-115,215,0,4.6
9,-115,215,0,9.3
5,-120,215,0,4
6,-120,215,0,2.4
7,-120,215,0,2.1
8,-120,215,0,5.3
9,-120,215,0,9.3
5,-125,215,0,6.2
6,-125,215,0,2.1
7,-125,215,0,2
8,-125,215,0,5.4
9,-125,215,0,9.4
5,-130,215,0,30
6,-130,215,0,2.1
7,-130,215,0,2.4
8,-130,215,0,5.6
9,-130,215,0,9.9
5,-135,215,0,6
6,-135,215,0,2
7,-135,215,0,2.5
8,-135,215,0,5.6
9,-135,215,0,9.9
5,-140,215,0,8.56
6,-140,215,0,2.6
7,-140,215,0,2.9
8,-140,215,0,5.8
9,-140,215,0,10.2
5,-145,215,0,14.33
6,-145,215,0,3
7,-145,215,0,2.9
8,-145,215,0,6.1
9,-145,215,0,10.8
5,-150,215,0,36.89
6,-150,215,0,3.5
7,-150,215,0,3.3
8,-150,215,0,6.3
9,-150,215,0,10.8
5,-90,220,0,6.2
6,-90,220,0,4.7
7,-90,220,0,3.2
8,-90,220,0,4
9,-90,220,0,9.5
5,-95,220,0,4.4
6,-95,220,0,3.7
7,-95,220,0,3.2
8,-95,220,0,4
9,-95,220,0,9.9
5,-100,220,0,3.3
6,-100,220,0,3.5
7,-100,220,0,2.8
8,-100,220,0,4.3
9,-100,220,0,9.2
5,-105,220,0,3.4
6,-105,220,0,2.7
7,-105,220,0,2.7
8,-105,220,0,4.6
9,-105,220,0,9.7
5,-110,220,0,3.3
6,-110,220,0,2.4
7,-110,220,0,2.4
8,-110,220,0,4.8
9,-110,220,0,9.9
5,-115,220,0,3.7
6,-115,220,0,2.2
7,-115,220,0,2.3
8,-115,220,0,5.5
9,-115,220,0,10
5,-120,220,0,3.5
6,-120,220,0,2
7,-120,220,0,2.1
8,-120,220,0,5.8
9,-120,220,0,10.2
5,-125,220,0,6.3
6,-125,220,0,1.9
7,-125,220,0,2.2
8,-125,220,0,5.9
9,-125,220,0,10.3
5,-130,220,0,30.7
6,-130,220,0,2.2
7,-130,220,0,2.7
8,-130,220,0,6.1
9,-130,220,0,10.7
5,-135,220,0,6.78
6,-135,220,0,2.4
7,-135,220,0,2.8
8,-135,220,0,6.2
9,-135,220,0,10.7
5,-140,220,0,8.89
6,-140,220,0,3
7,-140,220,0,3.3
8,-140,220,0,6.5
9,-140,220,0,10.9
5,-145,220,0,14.89
6,-145,220,0,3.4
7,-145,220,0,3.4
8,-145,220,0,6.6
9,-145,220,0,11.4
5,-150,220,0,37.33
6,-150,220,0,4
7,-150,220,0,3.7
8,-150,220,0,7
9,-150,220,0,11.6
5,-90,225,0,5.4
6,-90,225,0,4.1
7,-90,225,0,3
8,-90,225,0,4.5
9,-90,225,0,10.3
5,-95,225,0,3.8
6,-95,225,0,2.9
7,-95,225,0,3.2
8,-95,225,0,4.9
9,-95,225,0,10.6
5,-100,225,0,3.2
6,-100,225,0,2.5
7,-100,225,0,2.8
8,-100,225,0,5.2
9,-100,225,0,9.9
5,-105,225,0,3.1
6,-105,225,0,2.3
7,-105,225,0,2.8
8,-105,225,0,5.3
9,-105,225,0,10.4
5,-110,225,0,2.9
6,-110,225,0,2.5
7,-110,225,0,2.4
8,-110,225,0,5.5
9,-110,225,0,10.6
5,-115,225,0,3.4
6,-115,225,0,1.9
7,-115,225,0,2.6
8,-115,225,0,5.8
9,-115,225,0,10.8
5,-120,225,0,3.8
6,-120,225,0,1.7
7,-120,225,0,2.4
8,-120,225,0,6.6
9,-120,225,0,10.9
5,-125,225,0,6.6
6,-125,225,0,1.8
7,-125,225,0,2.7
8,-125,225,0,6.6
9,-125,225,0,10.9
5,-130,225,0,31.2
6,-130,225,0,2.4
7,-130,225,0,3
8,-130,225,0,6.9
9,-130,225,0,11.1
5,-135,225,0,7.11
6,-135,225,0,2.9
7,-135,225,0,3.3
8,-135,225,0,6.9
9,-135,225,0,11.3
5,-140,225,0,9.56
6,-140,225,0,3.7
7,-140,225,0,3.8
8,-140,225,0,7.2
9,-140,225,0,11.6
5,-145,225,0,15.33
6,-145,225,0,4
7,-145,225,0,4.3
8,-145,225,0,7.3
9,-145,225,0,12.3
5,-150,225,0,37.67
6,-150,225,0,4.4
7,-150,225,0,4.7
8,-150,225,0,7.6
9,-150,225,0,12.3
5,-90,230,0,4.6
6,-90,230,0,3.1
7,-90,230,0,3
8,-90,230,0,5.2
9,-90,230,0,10.7
5,-95,230,0,3.6
6,-95,230,0,2.2
7,-95,230,0,3
8,-95,230,0,5.4
9,-95,230,0,10.9
5,-100,230,0,2.7
6,-100,230,0,2.2
7,-100,230,0,2.5
8,-100,230,0,5.5
9,-100,230,0,10.6
5,-105,230,0,2.6
6,-105,230,0,1.9
7,-105,230,0,2.5
8,-105,230,0,6
9,-105,230,0,11
5,-110,230,0,3
6,-110,230,0,1.6
7,-110,230,0,2.5
8,-110,230,0,6.3
9,-110,230,0,11.3
5,-115,230,0,3.5
6,-115,230,0,1.8
7,-115,230,0,2.9
8,-115,230,0,6.5
9,-115,230,0,11.4
5,-120,230,0,4.1
6,-120,230,0,2
7,-120,230,0,3.2
8,-120,230,0,6.8
9,-120,230,0,11.4
5,-125,230,0,7.3
6,-125,230,0,2.4
7,-125,230,0,3.6
8,-125,230,0,7.1
9,-125,230,0,11.8
5,-130,230,0,31.6
6,-130,230,0,3
7,-130,230,0,3.8
8,-130,230,0,7.5
9,-130,230,0,11.8
5,-135,230,0,7.67
6,-135,230,0,3.3
7,-135,230,0,3.9
8,-135,230,0,7.6
9,-135,230,0,12.2
5,-140,230,0,9.89
6,-140,230,0,4.2
7,-140,230,0,4.5
8,-140,230,0,7.8
9,-140,230,0,12.6
5,-145,230,0,15.89
6,-145,230,0,4.6
7,-145,230,0,4.8
8,-145,230,0,8
9,-145,230,0,12.9
5,-150,230,0,38.33
6,-150,230,0,5.3
7,-150,230,0,5
8,-150,230,0,8.2
9,-150,230,0,13
5,-90,235,0,3.7
6,-90,235,0,2.7
7,-90,235,0,3
8,-90,235,0,5.9
9,-90,235,0,11.1
5,-95,235,0,3
6,-95,235,0,1.6
7,-95,235,0,2.8
8,-95,235,0,6.2
9,-95,235,0,11.3
5,-100,235,0,2.4
6,-100,235,0,1.5
7,-100,235,0,2.6
8,-100,235,0,6.4
9,-100,235,0,11.3
5,-105,235,0,2.8
6,-105,235,0,1.6
7,-105,235,0,2.7
8,-105,235,0,6.6
9,-105,235,0,11.8
5,-110,235,0,2.9
6,-110,235,0,1.4
7,-110,235,0,3
8,-110,235,0,6.7
9,-110,235,0,11.9
5,-115,235,0,3.6
6,-115,235,0,2.1
7,-115,235,0,3.5
8,-115,235,0,7.2
9,-115,235,0,12.1
5,-120,235,0,4.2
6,-120,235,0,2.1
7,-120,235,0,3.7
8,-120,235,0,7.5
9,-120,235,0,12.5
5,-125,235,0,7.9
6,-125,235,0,2.9
7,-125,235,0,4.1
8,-125,235,0,7.8
9,-125,235,0,12.8
5,-130,235,0,32.3
6,-130,235,0,3.4
7,-130,235,0,4.4
8,-130,235,0,8.1
9,-130,235,0,13
5,-135,235,0,8.44
6,-135,235,0,3.8
7,-135,235,0,4.7
8,-135,235,0,8.3
9,-135,235,0,13.1
5,-140,235,0,10.56
6,-140,235,0,4.5
7,-140,235,0,5
8,-140,235,0,8.7
9,-140,235,0,13.4
5,-145,235,0,16.44
6,-145,235,0,5
7,-145,235,0,5.1
8,-145,235,0,8.7
9,-145,235,0,13.6
5,-150,235,0,38.78
6,-150,235,0,5.9
7,-150,235,0,5.5
8,-150,235,0,9
9,-150,235,0,13.6
5,-90,240,0,3
6,-90,240,0,1.9
7,-90,240,0,2.9
8,-90,240,0,6.5
9,-90,240,0,11.8
5,-95,240,0,3
6,-95,240,0,1.5
7,-95,240,0,3.2
8,-95,240,0,6.8
9,-95,240,0,12
5,-100,240,0,2.3
6,-100,240,0,1.5
7,-100,240,0,3.1
8,-100,240,0,7.1
9,-100,240,0,12.1
5,-105,240,0,2.8
6,-105,240,0,1.8
7,-105,240,0,3.4
8,-105,240,0,7.2
9,-105,240,0,12.7
5,-110,240,0,2.9
6,-110,240,0,2
7,-110,240,0,3.5
8,-110,240,0,7.4
9,-110,240,0,12.8
5,-115,240,0,4
6,-115,240,0,2.2
7,-115,240,0,4.1
8,-115,240,0,7.8
9,-115,240,0,12.9
5,-120,240,0,4.7
6,-120,240,0,2.6
7,-120,240,0,4.2
8,-120,240,0,8.4
9,-120,240,0,13.2
5,-125,240,0,8.1
6,-125,240,0,3.1
7,-125,240,0,4.5
8,-125,240,0,8.6
9,-125,240,0,13.3
5,-130,240,0,33.3
6,-130,240,0,3.7
7,-130,240,0,5
8,-130,240,0,8.9
9,-130,240,0,13.4
5,-135,240,0,9.11
6,-135,240,0,4.2
7,-135,240,0,5.3
8,-135,240,0,9.1
9,-135,240,0,13.5
5,-140,240,0,11.11
6,-140,240,0,5.1
7,-140,240,0,5.7
8,-140,240,0,9.4
9,-140,240,0,14.1
5,-145,240,0,16.89
6,-145,240,0,5.6
7,-145,240,0,6.1
8,-145,240,0,9.6
9,-145,240,0,14.3
5,-150,240,0,39.33
6,-150,240,0,6.4
7,-150,240,0,6.4
8,-150,240,0,9.8
9,-150,240,0,14.3
5,-90,120,1,22.3
6,-90,120,1,18.7
7,-90,120,1,14.6
8,-90,120,1,9.2
9,-90,120,1,4.4
5,-95,120,1,22.3
6,-95,120,1,18.7
7,-95,120,1,14.6
8,-95,120,1,9.2
9,-95,120,1,4.4
5,-100,120,1,22.3
6,-100,120,1,18.7
7,-100,120,1,14.6
8,-100,120,1,9.2
9,-100,120,1,4.4
5,-105,120,1,22.3
6,-105,120,1,18.7
7,-105,120,1,14.6
8,-105,120,1,9.2
9,-105,120,1,4.4
5,-110,120,1,22.3
6,-110,120,1,18.7
7,-110,120,1,14.6
8,-110,120,1,9.2
9,-110,120,1,4.4
5,-115,120,1,22.3
6,-115,120,1,18.7
7,-115,120,1,14.6
8,-115,120,1,9.2
9,-115,120,1,4.4
5,-120,120,1,22.3
6,-120,120,1,18.7
7,-120,120,1,14.6
8,-120,120,1,9.2
9,-120,120,1,4.4
5,-125,120,1,22.3
6,-125,120,1,18.7
7,-125,120,1,14.6
8,-125,120,1,9.2
9,-125,120,1,4.4
5,-130,120,1,22.3
6,-130,120,1,18.7
7,-130,120,1,14.6
8,-130,120,1,9.2
9,-130,120,1,4.4
5,-135,120,1,22.3
6,-135,120,1,18.7
7,-135,120,1,14.6
8,-135,120,1,9.2
9,-135,120,1,4.4
5,-140,120,1,22.3
6,-140,120,1,18.7
7,-140,120,1,14.6
8,-140,120,1,9.2
9,-140,120,1,4.4
5,-145,120,1,22.3
6,-145,120,1,18.7
7,-145,120,1,14.6
8,-145,120,1,9.2
9,-145,120,1,4.4
5,-150,120,1,22.3
6,-150,120,1,18.7
7,-150,120,1,14.6
8,-150,120,1,9.2
9,-150,120,1,4.4
5,-90,125,1,21.5
6,-90,125,1,17.9
7,-90,125,1,13.5
8,-90,125,1,8.1
9,-90,125,1,3.5
5,-95,125,1,21.5
6,-95,125,1,17.9
7,-95,125,1,13.5
8,-95,125,1,8.1
9,-95,125,1,3.5
5,-100,125,1,21.5
6,-100,125,1,17.9
7,-100,125,1,13.5
8,-100,125,1,8.1
9,-100,125,1,3.5
5,-105,125,1,21.5
6,-105,125,1,17.9
7,-105,125,1,13.5
8,-105,125,1,8.1
9,-105,125,1,3.5
5,-110,125,1,21.5
6,-110,125,1,17.9
7,-110,125,1,13.5
8,-110,125,1,8.1
9,-110,125,1,3.5
5,-115,125,1,21.5
6,-115,125,1,17.9
7,-115,125,1,13.5
8,-115,125,1,8.1
9,-115,125,1,3.5
5,-120,125,1,21.5
6,-120,125,1,17.9
7,-120,125,1,13.5
8,-120,125,1,8.1
9,-120,125,1,3.5
5,-125,125,1,21.5
6,-125,125,1,17.9
7,-125,125,1,13.5
8,-125,125,1,8.1
9,-125,125,1,3.5
5,-130,125,1,21.5
6,-130,125,1,17.9
7,-130,125,1,13.5
8,-130,125,1,8.1
9,-130,125,1,3.5
5,-135,125,1,21.5
6,-135,125,1,17.9
7,-135,125,1,13.5
8,-135,125,1,8.1
9,-135,125,1,3.5
5,-140,125,1,21.5
6,-140,125,1,17.9
7,-140,125,1,13.5
8,-140,125,1,8.1
9,-140,125,1,3.5
5,-145,125,1,21.5
6,-145,125,1,17.9
7,-145,125,1,13.5
8,-145,125,1,8.1
9,-145,125,1,3.5
5,-150,125,1,21.5
6,-150,125,1,17.9
7,-150,125,1,13.5
8,-150,125,1,8.1
9,-150,125,1,3.5
5,-90,130,1,20.5
6,-90,130,1,17
7,-90,130,1,12.5
8,-90,130,1,7.2
9,-90,130,1,3
5,-95,130,1,20.5
6,-95,130,1,17
7,-95,130,1,12.5
8,-95,130,1,7.2
9,-95,130,1,3
5,-100,130,1,20.5
6,-100,130,1,17
7,-100,130,1,12.5
8,-100,130,1,7.2
9,-100,130,1,3
5,-105,130,1,20.5
6,-105,130,1,17
7,-105,130,1,12.5
8,-105,130,1,7.2
9,-105,130,1,3
5,-110,130,1,20.5
6,-110,130,1,17
7,-110,130,1,12.5
8,-110,130,1,7.2
9,-110,130,1,3
5,-115,130,1,20.5
6,-115,130,1,17
7,-115,130,1,12.5
8,-115,130,1,7.2
9,-115,130,1,3
5,-120,130,1,20.5
6,-120,130,1,17
7,-120,130,1,12.5
8,-120,130,1,7.2
9,-120,130,1,3
5,-125,130,1,20.5
6,-125,130,1,17
7,-125,130,1,12.5
8,-125,130,1,7.2
9,-125,130,1,3
5,-130,130,1,20.5
6,-130,130,1,17
7,-130,130,1,12.5
8,-130,130,1,7.2
9,-130,130,1,3
5,-135,130,1,20.5
6,-135,130,1,17
7,-135,130,1,12.5
8,-135,130,1,7.2
9,-135,130,1,3
5,-140,130,1,20.5
6,-140,130,1,17
7,-140,130,1,12.5
8,-140,130,1,7.2
9,-140,130,1,3
5,-145,130,1,20.5
6,-145,130,1,17
7,-145,130,1,12.5
8,-145,130,1,7.2
9,-145,130,1,3
5,-150,130,1,20.5
6,-150,130,1,17
7,-150,130,1,12.5
8,-150,130,1,7.2
9,-150,130,1,3
5,-90,135,1,20
6,-90,135,1,16.1
7,-90,135,1,11.1
8,-90,135,1,6.2
9,-90,135,1,2.6
5,-95,135,1,20
6,-95,135,1,16.1
7,-95,135,1,11.1
8,-95,135,1,6.2
9,-95,135,1,2.6
5,-100,135,1,20
6,-100,135,1,16.1
7,-100,135,1,11.1
8,-100,135,1,6.2
9,-100,135,1,2.6
5,-105,135,1,20
6,-105,135,1,16.1
7,-105,135,1,11.1
8,-105,135,1,6.2
9,-105,135,1,2.6
5,-110,135,1,20
6,-110,135,1,16.1
7,-110,135,1,11.1
8,-110,135,1,6.2
9,-110,135,1,2.6
5,-115,135,1,20
6,-115,135,1,16.1
7,-115,135,1,11.1
8,-115,135,1,6.2
9,-115,135,1,2.6
5,-120,135,1,20
6,-120,135,1,16.1
7,-120,135,1,11.1
8,-120,135,1,6.2
9,-120,135,1,2.6
5,-125,135,1,20
6,-125,135,1,16.1
7,-125,135,1,11.1
8,-125,135,1,6.2
9,-125,135,1,2.6
5,-130,135,1,20
6,-130,135,1,16.1
7,-130,135,1,11.1
8,-130,135,1,6.2
9,-130,135,1,2.6
5,-135,135,1,20
6,-135,135,1,16.1
7,-135,135,1,11.1
8,-135,135,1,6.2
9,-135,135,1,2.6
5,-140,135,1,20
6,-140,135,1,16.1
7,-140,135,1,11.1
8,-140,135,1,6.2
9,-140,135,1,2.6
5,-145,135,1,20
6,-145,135,1,16.1
7,-145,135,1,11.1
8,-145,135,1,6.2
9,-145,135,1,2.6
5,-150,135,1,20
6,-150,135,1,16.1
7,-150,135,1,11.1
8,-150,135,1,6.2
9,-150,135,1,2.6
5,-90,140,1,19.3
6,-90,140,1,15.1
7,-90,140,1,10.1
8,-90,140,1,5.2
9,-90,140,1,3
5,-95,140,1,19.3
6,-95,140,1,15.1
7,-95,140,1,10.1
8,-95,140,1,5.2
9,-95,140,1,3
5,-100,140,1,19.3
6,-100,140,1,15.1
7,-100,140,1,10.1
8,-100,140,1,5.2
9,-100,140,1,3
5,-105,140,1,19.3
6,-105,140,1,15.1
7,-105,140,1,10.1
8,-105,140,1,5.2
9,-105,140,1,3
5,-110,140,1,19.3
6,-110,140,1,15.1
7,-110,140,1,10.1
8,-110,140,1,5.2
9,-110,140,1,3
5,-115,140,1,19.3
6,-115,140,1,15.1
7,-115,140,1,10.1
8,-115,140,1,5.2
9,-115,140,1,3
5,-120,140,1,19.3
6,-120,140,1,15.1
7,-120,140,1,10.1
8,-120,140,1,5.2
9,-120,140,1,3
5,-125,140,1,19.3
6,-125,140,1,15.1
7,-125,140,1,10.1
8,-125,140,1,5.2
9,-125,140,1,3
5,-130,140,1,19.3
6,-130,140,1,15.1
7,-130,140,1,10.1
8,-130,140,1,5.2
9,-130,140,1,3
5,-135,140,1,19.3
6,-135,140,1,15.1
7,-135,140,1,10.1
8,-135,140,1,5.2
9,-135,140,1,3
5,-140,140,1,19.3
6,-140,140,1,15.1
7,-140,140,1,10.1
8,-140,140,1,5.2
9,-140,140,1,3
5,-145,140,1,19.3
6,-145,140,1,15.1
7,-145,140,1,10.1
8,-145,140,1,5.2
9,-145,140,1,3
5,-150,140,1,19.3
6,-150,140,1,15.1
7,-150,140,1,10.1
8,-150,140,1,5.2
9,-150,140,1,3
5,-90,145,1,18.6
6,-90,145,1,14.4
7,-90,145,1,8.8
8,-90,145,1,4.3
9,-90,145,1,3.3
5,-95,145,1,18.6
6,-95,145,1,14.4
7,-95,145,1,8.8
8,-95,145,1,4.3
9,-95,145,1,3.3
5,-100,145,1,18.6
6,-100,145,1,14.4
7,-100,145,1,8.8
8,-100,145,1,4.3
9,-100,145,1,3.3
5,-105,145,1,18.6
6,-105,145,1,14.4
7,-105,145,1,8.8
8,-105,145,1,4.3
9,-105,145,1,3.3
5,-110,145,1,18.6
6,-110,145,1,14.4
7,-110,145,1,8.8
8,-110,145,1,4.3
9,-110,145,1,3.3
5,-115,145,1,18.6
6,-115,145,1,14.4
7,-115,145,1,8.8
8,-115,145,1,4.3
9,-115,145,1,3.3
5,-120,145,1,18.6
6,-120,145,1,14.4
7,-120,145,1,8.8
8,-120,145,1,4.3
9,-120,145,1,3.3
5,-125,145,1,18.6
6,-125,145,1,14.4
7,-125,145,1,8.8
8,-125,145,1,4.3
9,-125,145,1,3.3
5,-130,145,1,18.6
6,-130,145,1,14.4
7,-130,145,1,8.8
8,-130,145,1,4.3
9,-130,145,1,3.3
5,-135,145,1,18.6
6,-135,145,1,14.4
7,-135,145,1,8.8
8,-135,145,1,4.3
9,-135,145,1,3.3
5,-140,145,1,18.6
6,-140,145,1,14.4
7,-140,145,1,8.8
8,-140,145,1,4.3
9,-140,145,1,3.3
5,-145,145,1,18.6
6,-145,145,1,14.4
7,-145,145,1,8.8
8,-145,145,1,4.3
9,-145,145,1,3.3
5,-150,145,1,18.6
6,-150,145,1,14.4
7,-150,145,1,8.8
8,-150,145,1,4.3
9,-150,145,1,3.3
5,-90,150,1,17.7
6,-90,150,1,13.4
7,-90,150,1,8.1
8,-90,150,1,3.5
9,-90,150,1,3.8
5,-95,150,1,17.7
6,-95,150,1,13.4
7,-95,150,1,8.1
8,-95,150,1,3.5
9,-95,150,1,3.8
5,-100,150,1,17.7
6,-100,150,1,13.4
7,-100,150,1,8.1
8,-100,150,1,3.5
9,-100,150,1,3.8
5,-105,150,1,17.7
6,-105,150,1,13.4
7,-105,150,1,8.1
8,-105,150,1,3.5
9,-105,150,1,3.8
5,-110,150,1,17.7
6,-110,150,1,13.4
7,-110,150,1,8.1
8,-110,150,1,3.5
9,-110,150,1,3.8
5,-115,150,1,17.7
6,-115,150,1,13.4
7,-115,150,1,8.1
8,-115,150,1,3.5
9,-115,150,1,3.8
5,-120,150,1,17.7
6,-120,150,1,13.4
7,-120,150,1,8.1
8,-120,150,1,3.5
9,-120,150,1,3.8
5,-125,150,1,17.7
6,-125,150,1,13.4
7,-125,150,1,8.1
8,-125,150,1,3.5
9,-125,150,1,3.8
5,-130,150,1,17.7
6,-130,150,1,13.4
7,-130,150,1,8.1
8,-130,150,1,3.5
9,-130,150,1,3.8
5,-135,150,1,17.7
6,-135,150,1,13.4
7,-135,150,1,8.1
8,-135,150,1,3.5
9,-135,150,1,3.8
5,-140,150,1,17.7
6,-140,150,1,13.4
7,-140,150,1,8.1
8,-140,150,1,3.5
9,-140,150,1,3.8
5,-145,150,1,17.7
6,-145,150,1,13.4
7,-145,150,1,8.1
8,-145,150,1,3.5
9,-145,150,1,3.8
5,-150,150,1,17.7
6,-150,150,1,13.4
7,-150,150,1,8.1
8,-150,150,1,3.5
9,-150,150,1,3.8
5,-90,155,1,16.9
6,-90,155,1,12.3
7,-90,155,1,7.3
8,-90,155,1,3
9,-90,155,1,3.9
5,-95,155,1,16.9
6,-95,155,1,12.3
7,-95,155,1,7.3
8,-95,155,1,3
9,-95,155,1,3.9
5,-100,155,1,16.9
6,-100,155,1,12.3
7,-100,155,1,7.3
8,-100,155,1,3
9,-100,155,1,3.9
5,-105,155,1,16.9
6,-105,155,1,12.3
7,-105,155,1,7.3
8,-105,155,1,3
9,-105,155,1,3.9
5,-110,155,1,16.9
6,-110,155,1,12.3
7,-110,155,1,7.3
8,-110,155,1,3
9,-110,155,1,3.9
5,-115,155,1,16.9
6,-115,155,1,12.3
7,-115,155,1,7.3
8,-115,155,1,3
9,-115,155,1,3.9
5,-120,155,1,16.9
6,-120,155,1,12.3
7,-120,155,1,7.3
8,-120,155,1,3
9,-120,155,1,3.9
5,-125,155,1,16.9
6,-125,155,1,12.3
7,-125,155,1,7.3
8,-125,155,1,3
9,-125,155,1,3.9
5,-130,155,1,16.9
6,-130,155,1,12.3
7,-130,155,1,7.3
8,-130,155,1,3
9,-130,155,1,3.9
5,-135,155,1,16.9
6,-135,155,1,12.3
7,-135,155,1,7.3
8,-135,155,1,3
9,-135,155,1,3.9
5,-140,155,1,16.9
6,-140,155,1,12.3
7,-140,155,1,7.3
8,-140,155,1,3
9,-140,155,1,3.9
5,-145,155,1,16.9
6,-145,155,1,12.3
7,-145,155,1,7.3
8,-145,155,1,3
9,-145,155,1,3.9
5,-150,155,1,16.9
6,-150,155,1,12.3
7,-150,155,1,7.3
8,-150,155,1,3
9,-150,155,1,3.9
5,-90,160,1,15.8
6,-90,160,1,11.1
7,-90,160,1,6.4
8,-90,160,1,2.9
9,-90,160,1,4.8
5,-95,160,1,15.8
6,-95,160,1,11.1
7,-95,160,1,6.4
8,-95,160,1,2.9
9,-95,160,1,4.8
5,-100,160,1,15.8
6,-100,160,1,11.1
7,-100,160,1,6.4
8,-100,160,1,2.9
9,-100,160,1,4.8
5,-105,160,1,15.8
6,-105,160,1,11.1
7,-105,160,1,6.4
8,-105,160,1,2.9
9,-105,160,1,4.8
5,-110,160,1,15.8
6,-110,160,1,11.1
7,-110,160,1,6.4
8,-110,160,1,2.9
9,-110,160,1,4.8
5,-115,160,1,15.8
6,-115,160,1,11.1
7,-115,160,1,6.4
8,-115,160,1,2.9
9,-115,160,1,4.8
