"Tcs","Rc_thresholds","Rh_thresholds","first_Tc_reach_days","MAE"
7,-141,128,0,33
7,-142,128,0,33
7,-143,128,0,33
7,-144,128,0,33
7,-145,128,0,33
7,-146,128,0,33
7,-147,128,0,33
7,-148,128,0,33
7,-149,128,0,34
7,-150,128,0,34
7,-90,129,0,13
7,-91,129,0,13
7,-92,129,0,13
7,-93,129,0,5
7,-94,129,0,5
7,-95,129,0,5
7,-96,129,0,0
7,-97,129,0,24
7,-98,129,0,24
7,-99,129,0,26
7,-100,129,0,26
7,-101,129,0,26
7,-102,129,0,30
7,-103,129,0,30
7,-104,129,0,30
7,-105,129,0,30
7,-106,129,0,30
7,-107,129,0,30
7,-108,129,0,30
7,-109,129,0,31
7,-110,129,0,31
7,-111,129,0,31
7,-112,129,0,31
7,-113,129,0,31
7,-114,129,0,31
7,-115,129,0,31
7,-116,129,0,31
7,-117,129,0,31
7,-118,129,0,31
7,-119,129,0,31
7,-120,129,0,31
7,-121,129,0,31
7,-122,129,0,31
7,-123,129,0,31
7,-124,129,0,31
7,-125,129,0,31
7,-126,129,0,31
7,-127,129,0,31
7,-128,129,0,31
7,-129,129,0,32
7,-130,129,0,32
7,-131,129,0,32
7,-132,129,0,33
7,-133,129,0,33
7,-134,129,0,33
7,-135,129,0,33
7,-136,129,0,33
7,-137,129,0,33
7,-138,129,0,33
7,-139,129,0,33
7,-140,129,0,33
7,-141,129,0,33
7,-142,129,0,33
7,-143,129,0,33
7,-144,129,0,33
7,-145,129,0,33
7,-146,129,0,33
7,-147,129,0,33
7,-148,129,0,33
7,-149,129,0,34
7,-150,129,0,34
7,-90,130,0,12
7,-91,130,0,12
7,-92,130,0,12
7,-93,130,0,5
7,-94,130,0,5
7,-95,130,0,5
7,-96,130,0,0
7,-97,130,0,24
7,-98,130,0,24
7,-99,130,0,27
7,-100,130,0,27
7,-101,130,0,27
7,-102,130,0,31
7,-103,130,0,31
7,-104,130,0,31
7,-105,130,0,31
7,-106,130,0,31
7,-107,130,0,31
7,-108,130,0,31
7,-109,130,0,31
7,-110,130,0,31
7,-111,130,0,31
7,-112,130,0,31
7,-113,130,0,31
7,-114,130,0,31
7,-115,130,0,31
7,-116,130,0,31
7,-117,130,0,31
7,-118,130,0,31
7,-119,130,0,31
7,-120,130,0,31
7,-121,130,0,31
7,-122,130,0,31
7,-123,130,0,31
7,-124,130,0,32
7,-125,130,0,32
7,-126,130,0,32
7,-127,130,0,32
7,-128,130,0,32
7,-129,130,0,33
7,-130,130,0,33
7,-131,130,0,33
7,-132,130,0,33
7,-133,130,0,33
7,-134,130,0,33
7,-135,130,0,33
7,-136,130,0,33
7,-137,130,0,33
7,-138,130,0,33
7,-139,130,0,33
7,-140,130,0,33
7,-141,130,0,33
7,-142,130,0,33
7,-143,130,0,33
7,-144,130,0,34
7,-145,130,0,34
7,-146,130,0,34
7,-147,130,0,34
7,-148,130,0,34
7,-149,130,0,34
7,-150,130,0,34
7,-90,131,0,11
7,-91,131,0,11
7,-92,131,0,11
7,-93,131,0,4
7,-94,131,0,4
7,-95,131,0,4
7,-96,131,0,0
7,-97,131,0,25
7,-98,131,0,25
7,-99,131,0,27
7,-100,131,0,27
7,-101,131,0,27
7,-102,131,0,31
7,-103,131,0,31
7,-104,131,0,31
7,-105,131,0,31
7,-106,131,0,31
7,-107,131,0,31
7,-108,131,0,31
7,-109,131,0,31
7,-110,131,0,31
7,-111,131,0,31
7,-112,131,0,31
7,-113,131,0,31
7,-114,131,0,32
7,-115,131,0,32
7,-116,131,0,32
7,-117,131,0,32
7,-118,131,0,32
7,-119,131,0,32
7,-120,131,0,32
7,-121,131,0,32
7,-122,131,0,32
7,-123,131,0,32
7,-124,131,0,32
7,-125,131,0,32
7,-126,131,0,32
7,-127,131,0,32
7,-128,131,0,32
7,-129,131,0,33
7,-130,131,0,33
7,-131,131,0,33
7,-132,131,0,33
7,-133,131,0,33
7,-134,131,0,33
7,-135,131,0,33
7,-136,131,0,33
7,-137,131,0,33
7,-138,131,0,33
7,-139,131,0,33
7,-140,131,0,33
7,-141,131,0,33
7,-142,131,0,33
7,-143,131,0,34
7,-144,131,0,34
7,-145,131,0,34
7,-146,131,0,34
7,-147,131,0,34
7,-148,131,0,34
7,-149,131,0,34
7,-150,131,0,35
7,-90,132,0,11
7,-91,132,0,11
7,-92,132,0,11
7,-93,132,0,4
7,-94,132,0,4
7,-95,132,0,4
7,-96,132,0,1
7,-97,132,0,25
7,-98,132,0,25
7,-99,132,0,27
7,-100,132,0,27
7,-101,132,0,27
7,-102,132,0,32
7,-103,132,0,32
7,-104,132,0,32
7,-105,132,0,32
7,-106,132,0,32
7,-107,132,0,32
7,-108,132,0,32
7,-109,132,0,32
7,-110,132,0,32
7,-111,132,0,32
7,-112,132,0,32
7,-113,132,0,32
7,-114,132,0,32
7,-115,132,0,32
7,-116,132,0,32
7,-117,132,0,32
7,-118,132,0,32
7,-119,132,0,32
7,-120,132,0,32
7,-121,132,0,32
7,-122,132,0,32
7,-123,132,0,32
7,-124,132,0,32
7,-125,132,0,32
7,-126,132,0,32
7,-127,132,0,32
7,-128,132,0,32
7,-129,132,0,33
7,-130,132,0,33
7,-131,132,0,33
7,-132,132,0,33
7,-133,132,0,33
7,-134,132,0,33
7,-135,132,0,33
7,-136,132,0,33
7,-137,132,0,33
7,-138,132,0,33
7,-139,132,0,34
7,-140,132,0,34
7,-141,132,0,34
7,-142,132,0,34
7,-143,132,0,34
7,-144,132,0,34
7,-145,132,0,34
7,-146,132,0,34
7,-147,132,0,34
7,-148,132,0,34
7,-149,132,0,34
7,-150,132,0,35
7,-90,133,0,10
7,-91,133,0,10
7,-92,133,0,10
7,-93,133,0,3
7,-94,133,0,3
7,-95,133,0,3
7,-96,133,0,1
7,-97,133,0,25
7,-98,133,0,25
7,-99,133,0,27
7,-100,133,0,27
7,-101,133,0,27
7,-102,133,0,32
7,-103,133,0,32
7,-104,133,0,32
7,-105,133,0,32
7,-106,133,0,32
7,-107,133,0,32
7,-108,133,0,32
7,-109,133,0,32
7,-110,133,0,32
7,-111,133,0,32
7,-112,133,0,32
7,-113,133,0,32
7,-114,133,0,32
7,-115,133,0,32
7,-116,133,0,32
7,-117,133,0,32
7,-118,133,0,32
7,-119,133,0,32
7,-120,133,0,32
7,-121,133,0,32
7,-122,133,0,33
7,-123,133,0,33
7,-124,133,0,33
7,-125,133,0,33
7,-126,133,0,33
7,-127,133,0,33
7,-128,133,0,33
7,-129,133,0,33
7,-130,133,0,33
7,-131,133,0,33
7,-132,133,0,34
7,-133,133,0,34
7,-134,133,0,34
7,-135,133,0,34
7,-136,133,0,34
7,-137,133,0,34
7,-138,133,0,34
7,-139,133,0,34
7,-140,133,0,34
7,-141,133,0,34
7,-142,133,0,34
7,-143,133,0,34
7,-144,133,0,34
7,-145,133,0,34
7,-146,133,0,34
7,-147,133,0,34
7,-148,133,0,34
7,-149,133,0,35
7,-150,133,0,35
7,-90,134,0,9
7,-91,134,0,9
7,-92,134,0,9
7,-93,134,0,3
7,-94,134,0,3
7,-95,134,0,3
7,-96,134,0,2
7,-97,134,0,26
7,-98,134,0,26
7,-99,134,0,28
7,-100,134,0,28
7,-101,134,0,28
7,-102,134,0,32
7,-103,134,0,32
7,-104,134,0,32
7,-105,134,0,32
7,-106,134,0,32
7,-107,134,0,32
7,-108,134,0,32
7,-109,134,0,33
7,-110,134,0,33
7,-111,134,0,33
7,-112,134,0,33
7,-113,134,0,33
7,-114,134,0,33
7,-115,134,0,33
7,-116,134,0,33
7,-117,134,0,33
7,-118,134,0,33
7,-119,134,0,33
7,-120,134,0,33
7,-121,134,0,33
7,-122,134,0,33
7,-123,134,0,33
7,-124,134,0,33
7,-125,134,0,33
7,-126,134,0,33
7,-127,134,0,33
7,-128,134,0,33
7,-129,134,0,34
7,-130,134,0,34
7,-131,134,0,34
7,-132,134,0,34
7,-133,134,0,34
7,-134,134,0,34
7,-135,134,0,34
7,-136,134,0,34
7,-137,134,0,34
7,-138,134,0,34
7,-139,134,0,34
7,-140,134,0,34
7,-141,134,0,34
7,-142,134,0,34
7,-143,134,0,34
7,-144,134,0,34
7,-145,134,0,34
7,-146,134,0,35
7,-147,134,0,35
7,-148,134,0,35
7,-149,134,0,35
7,-150,134,0,35
7,-90,135,0,8
7,-91,135,0,8
7,-92,135,0,8
7,-93,135,0,2
7,-94,135,0,2
7,-95,135,0,2
7,-96,135,0,2
7,-97,135,0,26
7,-98,135,0,26
7,-99,135,0,28
7,-100,135,0,28
7,-101,135,0,28
7,-102,135,0,33
7,-103,135,0,33
7,-104,135,0,33
7,-105,135,0,33
7,-106,135,0,33
7,-107,135,0,33
7,-108,135,0,33
7,-109,135,0,33
7,-110,135,0,33
7,-111,135,0,33
7,-112,135,0,33
7,-113,135,0,33
7,-114,135,0,33
7,-115,135,0,33
7,-116,135,0,33
7,-117,135,0,33
7,-118,135,0,33
7,-119,135,0,33
7,-120,135,0,33
7,-121,135,0,33
7,-122,135,0,33
7,-123,135,0,33
7,-124,135,0,33
7,-125,135,0,33
7,-126,135,0,33
7,-127,135,0,33
7,-128,135,0,33
7,-129,135,0,34
7,-130,135,0,34
7,-131,135,0,34
7,-132,135,0,34
7,-133,135,0,34
7,-134,135,0,34
7,-135,135,0,34
7,-136,135,0,34
7,-137,135,0,34
7,-138,135,0,34
7,-139,135,0,34
7,-140,135,0,34
7,-141,135,0,34
7,-142,135,0,34
7,-143,135,0,35
7,-144,135,0,35
7,-145,135,0,35
7,-146,135,0,35
7,-147,135,0,35
7,-148,135,0,35
7,-149,135,0,35
7,-150,135,0,35
7,-90,136,0,8
7,-91,136,0,8
7,-92,136,0,8
7,-93,136,0,2
7,-94,136,0,2
7,-95,136,0,2
7,-96,136,0,2
7,-97,136,0,26
7,-98,136,0,26
7,-99,136,0,28
7,-100,136,0,28
7,-101,136,0,28
7,-102,136,0,33
7,-103,136,0,33
7,-104,136,0,33
7,-105,136,0,33
7,-106,136,0,33
7,-107,136,0,33
7,-108,136,0,33
7,-109,136,0,33
7,-110,136,0,33
7,-111,136,0,33
7,-112,136,0,33
7,-113,136,0,33
7,-114,136,0,33
7,-115,136,0,33
7,-116,136,0,33
7,-117,136,0,33
7,-118,136,0,33
7,-119,136,0,33
7,-120,136,0,33
7,-121,136,0,33
7,-122,136,0,33
7,-123,136,0,33
7,-124,136,0,33
7,-125,136,0,33
7,-126,136,0,33
7,-127,136,0,33
7,-128,136,0,33
7,-129,136,0,34
7,-130,136,0,34
7,-131,136,0,34
7,-132,136,0,34
7,-133,136,0,34
7,-134,136,0,34
7,-135,136,0,34
7,-136,136,0,34
7,-137,136,0,34
7,-138,136,0,34
7,-139,136,0,34
7,-140,136,0,34
7,-141,136,0,34
7,-142,136,0,34
7,-143,136,0,35
7,-144,136,0,35
7,-145,136,0,35
7,-146,136,0,35
7,-147,136,0,35
7,-148,136,0,35
7,-149,136,0,35
7,-150,136,0,36
7,-90,137,0,6
7,-91,137,0,6
7,-92,137,0,5
7,-93,137,0,1
7,-94,137,0,1
7,-95,137,0,1
7,-96,137,0,2
7,-97,137,0,27
7,-98,137,0,27
