"boostings","learning_rates","max_bins","min_data_in_leaf","max_depth","feature_fractions","bagging_fractions","bagging_freqs","lambda_l2s","val_score","test_score"
"gbdt",0.1,255,40,-1,0.8,0.8,1,0,0.93954226757873,0.928246830901698
"gbdt",0.1,511,40,-1,0.8,0.8,1,0,0.94116432827192,0.925137526907438
"gbdt",0.1,1023,40,-1,0.8,0.8,1,0,0.94116432827192,0.925137526907438
"gbdt",0.1,255,20,10,0.8,0.8,1,0,0.938206117912685,0.918201387227936
"gbdt",0.1,511,20,10,0.8,0.8,1,0,0.93773911500906,0.924599378139201
"gbdt",0.1,1023,20,10,0.8,0.8,1,0,0.93773911500906,0.924599378139201
"gbdt",0.1,255,12,10,0.8,0.8,1,0,0.943892446289811,0.917723032767281
"gbdt",0.1,511,12,10,0.8,0.8,1,0,0.941628057756875,0.920413776608467
"gbdt",0.1,1023,12,10,0.8,0.8,1,0,0.941628057756875,0.920413776608467
"gbdt",0.1,255,40,10,0.8,0.8,1,0,0.93897580998253,0.928725185362353
"gbdt",0.1,511,40,10,0.8,0.8,1,0,0.937919188535331,0.920593159531213
"gbdt",0.1,1023,40,10,0.8,0.8,1,0,0.937919188535331,0.920593159531213
"gbdt",0.1,255,20,20,0.8,0.8,1,0,0.937274599243459,0.919636450609902
"gbdt",0.1,511,20,20,0.8,0.8,1,0,0.939472612533362,0.923224109064817
"gbdt",0.1,1023,20,20,0.8,0.8,1,0,0.939472612533362,0.923224109064817
"gbdt",0.1,255,12,20,0.8,0.8,1,0,0.94023875427362,0.917364266921789
"gbdt",0.1,511,12,20,0.8,0.8,1,0,0.940959253823716,0.9239416407558
"gbdt",0.1,1023,12,20,0.8,0.8,1,0,0.940959253823716,0.9239416407558
"gbdt",0.1,255,40,20,0.8,0.8,1,0,0.93954226757873,0.928246830901698
"gbdt",0.1,511,40,20,0.8,0.8,1,0,0.941821067234601,0.925137526907438
"gbdt",0.1,1023,40,20,0.8,0.8,1,0,0.941821067234601,0.925137526907438
"gbdt",0.1,255,20,-1,1,1,5,0,0.937519248052883,0.92238698875867
"gbdt",0.1,511,20,-1,1,1,5,0,0.940060992645995,0.917962209997608
"gbdt",0.1,1023,20,-1,1,1,5,0,0.940060992645995,0.917962209997608
"gbdt",0.1,255,12,-1,1,1,5,0,0.935470724619038,0.92519732121502
"gbdt",0.1,511,12,-1,1,1,5,0,0.937769199897086,0.925376704137766
"gbdt",0.1,1023,12,-1,1,1,5,0,0.937769199897086,0.925376704137766
"gbdt",0.1,255,40,-1,1,1,5,0,0.937738282407921,0.91365701985171
"gbdt",0.1,511,40,-1,1,1,5,0,0.934307380754915,0.909949772781631
"gbdt",0.1,1023,40,-1,1,1,5,0,0.934307380754915,0.909949772781631
"gbdt",0.1,255,20,10,1,1,5,0,0.935826664836579,0.919636450609902
"gbdt",0.1,511,20,10,1,1,5,0,0.937451001461914,0.922267400143506
"gbdt",0.1,1023,20,10,1,1,5,0,0.937451001461914,0.922267400143506
"gbdt",0.1,255,12,10,1,1,5,0,0.935696115780619,0.924180817986128
"gbdt",0.1,511,12,10,1,1,5,0,0.940847772851898,0.926931356134896
"gbdt",0.1,1023,12,10,1,1,5,0,0.940847772851898,0.926931356134896
"gbdt",0.1,255,40,10,1,1,5,0,0.936108453962603,0.919995216455393
"gbdt",0.1,511,40,10,1,1,5,0,0.936905337485549,0.907558000478354
"gbdt",0.1,1023,40,10,1,1,5,0,0.936905337485549,0.907558000478354
"gbdt",0.1,255,20,20,1,1,5,0,0.937631514916098,0.92238698875867
"gbdt",0.1,511,20,20,1,1,5,0,0.941175504589571,0.917962209997608
"gbdt",0.1,1023,20,20,1,1,5,0,0.941175504589571,0.917962209997608
"gbdt",0.1,255,12,20,1,1,5,0,0.935848349522579,0.92519732121502
"gbdt",0.1,511,12,20,1,1,5,0,0.937769199897086,0.925376704137766
"gbdt",0.1,1023,12,20,1,1,5,0,0.937769199897086,0.925376704137766
"gbdt",0.1,255,40,20,1,1,5,0,0.938033814941127,0.91365701985171
"gbdt",0.1,511,40,20,1,1,5,0,0.935325326147071,0.909949772781631
"gbdt",0.1,1023,40,20,1,1,5,0,0.935325326147071,0.909949772781631
"gbdt",0.1,255,20,-1,0.9,1,5,0,0.937836837860126,0.922147811528342
"gbdt",0.1,511,20,-1,0.9,1,5,0,0.939458209818181,0.920473570916049
"gbdt",0.1,1023,20,-1,0.9,1,5,0,0.939458209818181,0.920473570916049
"gbdt",0.1,255,12,-1,0.9,1,5,0,0.937459547904355,0.923403491987563
"gbdt",0.1,511,12,-1,0.9,1,5,0,0.939120274181822,0.92519732121502
"gbdt",0.1,1023,12,-1,0.9,1,5,0,0.939120274181822,0.92519732121502
"gbdt",0.1,255,40,-1,0.9,1,5,0,0.936863151894092,0.905285816790242
"gbdt",0.1,511,40,-1,0.9,1,5,0,0.937404157663656,0.908275532169337
