"Tcs","Rc_thresholds","Rh_thresholds","first_Tc_reach_days","MAE","RMSE"
7,-123,151,1,2,3.041
7,-124,151,1,2,3.041
7,-125,151,1,2,3.041
7,-126,151,1,2,3.041
7,-127,151,1,2,3.041
7,-128,151,1,2,3.041
7,-129,151,1,2,3.041
7,-130,151,1,2,3.041
7,-131,151,1,2,3.041
7,-132,151,1,2,3.041
7,-133,151,1,2,3.041
7,-134,151,1,2,3.041
7,-135,151,1,2,3.041
7,-136,151,1,2,3.041
7,-137,151,1,2,3.041
7,-138,151,1,2,3.041
7,-139,151,1,2,3.041
7,-140,151,1,2,3.041
7,-141,151,1,2,3.041
7,-142,151,1,2,3.041
7,-143,151,1,2,3.041
7,-144,151,1,2,3.041
7,-145,151,1,2,3.041
7,-146,151,1,2,3.041
7,-147,151,1,2,3.041
7,-148,151,1,2,3.041
7,-149,151,1,2,3.041
7,-150,151,1,2,3.041
7,-90,152,1,2,3.041
7,-91,152,1,2,3.041
7,-92,152,1,2,3.041
7,-93,152,1,2,3.041
7,-94,152,1,2,3.041
7,-95,152,1,2,3.041
7,-96,152,1,2,3.041
7,-97,152,1,2,3.041
7,-98,152,1,2,3.041
7,-99,152,1,2,3.041
7,-100,152,1,2,3.041
7,-101,152,1,2,3.041
7,-102,152,1,2,3.041
7,-103,152,1,2,3.041
7,-104,152,1,2,3.041
7,-105,152,1,2,3.041
7,-106,152,1,2,3.041
7,-107,152,1,2,3.041
7,-108,152,1,2,3.041
7,-109,152,1,2,3.041
7,-110,152,1,2,3.041
7,-111,152,1,2,3.041
7,-112,152,1,2,3.041
7,-113,152,1,2,3.041
7,-114,152,1,2,3.041
7,-115,152,1,2,3.041
7,-116,152,1,2,3.041
7,-117,152,1,2,3.041
7,-118,152,1,2,3.041
7,-119,152,1,2,3.041
7,-120,152,1,2,3.041
7,-121,152,1,2,3.041
7,-122,152,1,2,3.041
7,-123,152,1,2,3.041
7,-124,152,1,2,3.041
7,-125,152,1,2,3.041
7,-126,152,1,2,3.041
7,-127,152,1,2,3.041
7,-128,152,1,2,3.041
7,-129,152,1,2,3.041
7,-130,152,1,2,3.041
7,-131,152,1,2,3.041
7,-132,152,1,2,3.041
7,-133,152,1,2,3.041
7,-134,152,1,2,3.041
7,-135,152,1,2,3.041
7,-136,152,1,2,3.041
7,-137,152,1,2,3.041
7,-138,152,1,2,3.041
7,-139,152,1,2,3.041
7,-140,152,1,2,3.041
7,-141,152,1,2,3.041
7,-142,152,1,2,3.041
7,-143,152,1,2,3.041
7,-144,152,1,2,3.041
7,-145,152,1,2,3.041
7,-146,152,1,2,3.041
7,-147,152,1,2,3.041
7,-148,152,1,2,3.041
7,-149,152,1,2,3.041
7,-150,152,1,2,3.041
7,-90,153,1,2.125,3.26
7,-91,153,1,2.125,3.26
7,-92,153,1,2.125,3.26
7,-93,153,1,2.125,3.26
7,-94,153,1,2.125,3.26
7,-95,153,1,2.125,3.26
7,-96,153,1,2.125,3.26
7,-97,153,1,2.125,3.26
7,-98,153,1,2.125,3.26
7,-99,153,1,2.125,3.26
7,-100,153,1,2.125,3.26
7,-101,153,1,2.125,3.26
7,-102,153,1,2.125,3.26
7,-103,153,1,2.125,3.26
7,-104,153,1,2.125,3.26
7,-105,153,1,2.125,3.26
7,-106,153,1,2.125,3.26
7,-107,153,1,2.125,3.26
7,-108,153,1,2.125,3.26
7,-109,153,1,2.125,3.26
7,-110,153,1,2.125,3.26
7,-111,153,1,2.125,3.26
7,-112,153,1,2.125,3.26
7,-113,153,1,2.125,3.26
7,-114,153,1,2.125,3.26
7,-115,153,1,2.125,3.26
7,-116,153,1,2.125,3.26
7,-117,153,1,2.125,3.26
7,-118,153,1,2.125,3.26
7,-119,153,1,2.125,3.26
7,-120,153,1,2.125,3.26
7,-121,153,1,2.125,3.26
7,-122,153,1,2.125,3.26
7,-123,153,1,2.125,3.26
7,-124,153,1,2.125,3.26
7,-125,153,1,2.125,3.26
7,-126,153,1,2.125,3.26
7,-127,153,1,2.125,3.26
7,-128,153,1,2.125,3.26
7,-129,153,1,2.125,3.26
7,-130,153,1,2.125,3.26
7,-131,153,1,2.125,3.26
7,-132,153,1,2.125,3.26
7,-133,153,1,2.125,3.26
7,-134,153,1,2.125,3.26
7,-135,153,1,2.125,3.26
7,-136,153,1,2.125,3.26
7,-137,153,1,2.125,3.26
7,-138,153,1,2.125,3.26
7,-139,153,1,2.125,3.26
7,-140,153,1,2.125,3.26
7,-141,153,1,2.125,3.26
7,-142,153,1,2.125,3.26
7,-143,153,1,2.125,3.26
7,-144,153,1,2.125,3.26
7,-145,153,1,2.125,3.26
7,-146,153,1,2.125,3.26
7,-147,153,1,2.125,3.26
7,-148,153,1,2.125,3.26
7,-149,153,1,2.125,3.26
7,-150,153,1,2.125,3.26
7,-90,154,1,2.125,3.26
7,-91,154,1,2.125,3.26
7,-92,154,1,2.125,3.26
7,-93,154,1,2.125,3.26
7,-94,154,1,2.125,3.26
7,-95,154,1,2.125,3.26
7,-96,154,1,2.125,3.26
7,-97,154,1,2.125,3.26
7,-98,154,1,2.125,3.26
7,-99,154,1,2.125,3.26
7,-100,154,1,2.125,3.26
7,-101,154,1,2.125,3.26
7,-102,154,1,2.125,3.26
7,-103,154,1,2.125,3.26
7,-104,154,1,2.125,3.26
7,-105,154,1,2.125,3.26
7,-106,154,1,2.125,3.26
7,-107,154,1,2.125,3.26
7,-108,154,1,2.125,3.26
7,-109,154,1,2.125,3.26
7,-110,154,1,2.125,3.26
7,-111,154,1,2.125,3.26
7,-112,154,1,2.125,3.26
7,-113,154,1,2.125,3.26
7,-114,154,1,2.125,3.26
7,-115,154,1,2.125,3.26
7,-116,154,1,2.125,3.26
7,-117,154,1,2.125,3.26
7,-118,154,1,2.125,3.26
7,-119,154,1,2.125,3.26
7,-120,154,1,2.125,3.26
7,-121,154,1,2.125,3.26
7,-122,154,1,2.125,3.26
7,-123,154,1,2.125,3.26
7,-124,154,1,2.125,3.26
7,-125,154,1,2.125,3.26
7,-126,154,1,2.125,3.26
7,-127,154,1,2.125,3.26
7,-128,154,1,2.125,3.26
7,-129,154,1,2.125,3.26
7,-130,154,1,2.125,3.26
7,-131,154,1,2.125,3.26
7,-132,154,1,2.125,3.26
7,-133,154,1,2.125,3.26
7,-134,154,1,2.125,3.26
7,-135,154,1,2.125,3.26
7,-136,154,1,2.125,3.26
7,-137,154,1,2.125,3.26
7,-138,154,1,2.125,3.26
7,-139,154,1,2.125,3.26
7,-140,154,1,2.125,3.26
7,-141,154,1,2.125,3.26
7,-142,154,1,2.125,3.26
7,-143,154,1,2.125,3.26
7,-144,154,1,2.125,3.26
7,-145,154,1,2.125,3.26
7,-146,154,1,2.125,3.26
7,-147,154,1,2.125,3.26
7,-148,154,1,2.125,3.26
7,-149,154,1,2.125,3.26
7,-150,154,1,2.125,3.26
7,-90,155,1,2.375,3.298
7,-91,155,1,2.375,3.298
7,-92,155,1,2.375,3.298
7,-93,155,1,2.375,3.298
7,-94,155,1,2.375,3.298
7,-95,155,1,2.375,3.298
7,-96,155,1,2.375,3.298
7,-97,155,1,2.375,3.298
7,-98,155,1,2.375,3.298
7,-99,155,1,2.375,3.298
7,-100,155,1,2.375,3.298
7,-101,155,1,2.375,3.298
7,-102,155,1,2.375,3.298
7,-103,155,1,2.375,3.298
7,-104,155,1,2.375,3.298
7,-105,155,1,2.375,3.298
7,-106,155,1,2.375,3.298
7,-107,155,1,2.375,3.298
7,-108,155,1,2.375,3.298
7,-109,155,1,2.375,3.298
7,-110,155,1,2.375,3.298
7,-111,155,1,2.375,3.298
7,-112,155,1,2.375,3.298
7,-113,155,1,2.375,3.298
7,-114,155,1,2.375,3.298
7,-115,155,1,2.375,3.298
7,-116,155,1,2.375,3.298
7,-117,155,1,2.375,3.298
7,-118,155,1,2.375,3.298
7,-119,155,1,2.375,3.298
7,-120,155,1,2.375,3.298
7,-121,155,1,2.375,3.298
7,-122,155,1,2.375,3.298
7,-123,155,1,2.375,3.298
7,-124,155,1,2.375,3.298
7,-125,155,1,2.375,3.298
7,-126,155,1,2.375,3.298
7,-127,155,1,2.375,3.298
7,-128,155,1,2.375,3.298
7,-129,155,1,2.375,3.298
7,-130,155,1,2.375,3.298
7,-131,155,1,2.375,3.298
7,-132,155,1,2.375,3.298
7,-133,155,1,2.375,3.298
7,-134,155,1,2.375,3.298
7,-135,155,1,2.375,3.298
7,-136,155,1,2.375,3.298
7,-137,155,1,2.375,3.298
7,-138,155,1,2.375,3.298
7,-139,155,1,2.375,3.298
7,-140,155,1,2.375,3.298
7,-141,155,1,2.375,3.298
7,-142,155,1,2.375,3.298
7,-143,155,1,2.375,3.298
7,-144,155,1,2.375,3.298
7,-145,155,1,2.375,3.298
7,-146,155,1,2.375,3.298
7,-147,155,1,2.375,3.298
7,-148,155,1,2.375,3.298
7,-149,155,1,2.375,3.298
7,-150,155,1,2.375,3.298
7,-90,156,1,2.75,3.428
7,-91,156,1,2.75,3.428
7,-92,156,1,2.75,3.428
7,-93,156,1,2.75,3.428
7,-94,156,1,2.75,3.428
7,-95,156,1,2.75,3.428
7,-96,156,1,2.75,3.428
7,-97,156,1,2.75,3.428
7,-98,156,1,2.75,3.428
7,-99,156,1,2.75,3.428
7,-100,156,1,2.75,3.428
7,-101,156,1,2.75,3.428
7,-102,156,1,2.75,3.428
7,-103,156,1,2.75,3.428
7,-104,156,1,2.75,3.428
7,-105,156,1,2.75,3.428
7,-106,156,1,2.75,3.428
7,-107,156,1,2.75,3.428
7,-108,156,1,2.75,3.428
7,-109,156,1,2.75,3.428
7,-110,156,1,2.75,3.428
7,-111,156,1,2.75,3.428
7,-112,156,1,2.75,3.428
7,-113,156,1,2.75,3.428
7,-114,156,1,2.75,3.428
7,-115,156,1,2.75,3.428
7,-116,156,1,2.75,3.428
7,-117,156,1,2.75,3.428
7,-118,156,1,2.75,3.428
7,-119,156,1,2.75,3.428
7,-120,156,1,2.75,3.428
7,-121,156,1,2.75,3.428
7,-122,156,1,2.75,3.428
7,-123,156,1,2.75,3.428
7,-124,156,1,2.75,3.428
7,-125,156,1,2.75,3.428
7,-126,156,1,2.75,3.428
7,-127,156,1,2.75,3.428
7,-128,156,1,2.75,3.428
7,-129,156,1,2.75,3.428
7,-130,156,1,2.75,3.428
7,-131,156,1,2.75,3.428
7,-132,156,1,2.75,3.428
7,-133,156,1,2.75,3.428
7,-134,156,1,2.75,3.428
7,-135,156,1,2.75,3.428
7,-136,156,1,2.75,3.428
7,-137,156,1,2.75,3.428
7,-138,156,1,2.75,3.428
7,-139,156,1,2.75,3.428
7,-140,156,1,2.75,3.428
7,-141,156,1,2.75,3.428
7,-142,156,1,2.75,3.428
7,-143,156,1,2.75,3.428
7,-144,156,1,2.75,3.428
7,-145,156,1,2.75,3.428
7,-146,156,1,2.75,3.428
7,-147,156,1,2.75,3.428
7,-148,156,1,2.75,3.428
7,-149,156,1,2.75,3.428
7,-150,156,1,2.75,3.428
7,-90,157,1,2.75,3.428
7,-91,157,1,2.75,3.428
7,-92,157,1,2.75,3.428
7,-93,157,1,2.75,3.428
7,-94,157,1,2.75,3.428
7,-95,157,1,2.75,3.428
7,-96,157,1,2.75,3.428
7,-97,157,1,2.75,3.428
7,-98,157,1,2.75,3.428
7,-99,157,1,2.75,3.428
7,-100,157,1,2.75,3.428
7,-101,157,1,2.75,3.428
7,-102,157,1,2.75,3.428
7,-103,157,1,2.75,3.428
7,-104,157,1,2.75,3.428
7,-105,157,1,2.75,3.428
7,-106,157,1,2.75,3.428
7,-107,157,1,2.75,3.428
7,-108,157,1,2.75,3.428
7,-109,157,1,2.75,3.428
7,-110,157,1,2.75,3.428
7,-111,157,1,2.75,3.428
7,-112,157,1,2.75,3.428
7,-113,157,1,2.75,3.428
7,-114,157,1,2.75,3.428
7,-115,157,1,2.75,3.428
7,-116,157,1,2.75,3.428
7,-117,157,1,2.75,3.428
7,-118,157,1,2.75,3.428
7,-119,157,1,2.75,3.428
7,-120,157,1,2.75,3.428
7,-121,157,1,2.75,3.428
7,-122,157,1,2.75,3.428
7,-123,157,1,2.75,3.428
7,-124,157,1,2.75,3.428
7,-125,157,1,2.75,3.428
7,-126,157,1,2.75,3.428
7,-127,157,1,2.75,3.428
7,-128,157,1,2.75,3.428
7,-129,157,1,2.75,3.428
7,-130,157,1,2.75,3.428
7,-131,157,1,2.75,3.428
7,-132,157,1,2.75,3.428
7,-133,157,1,2.75,3.428
7,-134,157,1,2.75,3.428
7,-135,157,1,2.75,3.428
7,-136,157,1,2.75,3.428
7,-137,157,1,2.75,3.428
7,-138,157,1,2.75,3.428
7,-139,157,1,2.75,3.428
7,-140,157,1,2.75,3.428
7,-141,157,1,2.75,3.428
7,-142,157,1,2.75,3.428
7,-143,157,1,2.75,3.428
7,-144,157,1,2.75,3.428
7,-145,157,1,2.75,3.428
7,-146,157,1,2.75,3.428
7,-147,157,1,2.75,3.428
7,-148,157,1,2.75,3.428
7,-149,157,1,2.75,3.428
7,-150,157,1,2.75,3.428
7,-90,158,1,3.125,3.824
7,-91,158,1,3.125,3.824
7,-92,158,1,3.125,3.824
7,-93,158,1,3.125,3.824
7,-94,158,1,3.125,3.824
7,-95,158,1,3.125,3.824
7,-96,158,1,3.125,3.824
7,-97,158,1,3.125,3.824
7,-98,158,1,3.125,3.824
7,-99,158,1,3.125,3.824
7,-100,158,1,3.125,3.824
7,-101,158,1,3.125,3.824
7,-102,158,1,3.125,3.824
7,-103,158,1,3.125,3.824
7,-104,158,1,3.125,3.824
7,-105,158,1,3.125,3.824
7,-106,158,1,3.125,3.824
7,-107,158,1,3.125,3.824
7,-108,158,1,3.125,3.824
7,-109,158,1,3.125,3.824
7,-110,158,1,3.125,3.824
7,-111,158,1,3.125,3.824
7,-112,158,1,3.125,3.824
7,-113,158,1,3.125,3.824
7,-114,158,1,3.125,3.824
7,-115,158,1,3.125,3.824
7,-116,158,1,3.125,3.824
7,-117,158,1,3.125,3.824
7,-118,158,1,3.125,3.824
7,-119,158,1,3.125,3.824
7,-120,158,1,3.125,3.824
7,-121,158,1,3.125,3.824
7,-122,158,1,3.125,3.824
7,-123,158,1,3.125,3.824
7,-124,158,1,3.125,3.824
7,-125,158,1,3.125,3.824
7,-126,158,1,3.125,3.824
7,-127,158,1,3.125,3.824
7,-128,158,1,3.125,3.824
7,-129,158,1,3.125,3.824
7,-130,158,1,3.125,3.824
7,-131,158,1,3.125,3.824
7,-132,158,1,3.125,3.824
7,-133,158,1,3.125,3.824
7,-134,158,1,3.125,3.824
7,-135,158,1,3.125,3.824
7,-136,158,1,3.125,3.824
7,-137,158,1,3.125,3.824
7,-138,158,1,3.125,3.824
7,-139,158,1,3.125,3.824
7,-140,158,1,3.125,3.824
7,-141,158,1,3.125,3.824
7,-142,158,1,3.125,3.824
7,-143,158,1,3.125,3.824
7,-144,158,1,3.125,3.824
7,-145,158,1,3.125,3.824
7,-146,158,1,3.125,3.824
7,-147,158,1,3.125,3.824
7,-148,158,1,3.125,3.824
7,-149,158,1,3.125,3.824
7,-150,158,1,3.125,3.824
7,-90,159,1,3.125,3.824
7,-91,159,1,3.125,3.824
7,-92,159,1,3.125,3.824
7,-93,159,1,3.125,3.824
7,-94,159,1,3.125,3.824
7,-95,159,1,3.125,3.824
7,-96,159,1,3.125,3.824
7,-97,159,1,3.125,3.824
7,-98,159,1,3.125,3.824
7,-99,159,1,3.125,3.824
7,-100,159,1,3.125,3.824
7,-101,159,1,3.125,3.824
7,-102,159,1,3.125,3.824
7,-103,159,1,3.125,3.824
7,-104,159,1,3.125,3.824
7,-105,159,1,3.125,3.824
7,-106,159,1,3.125,3.824
7,-107,159,1,3.125,3.824
7,-108,159,1,3.125,3.824
7,-109,159,1,3.125,3.824
7,-110,159,1,3.125,3.824
7,-111,159,1,3.125,3.824
7,-112,159,1,3.125,3.824
7,-113,159,1,3.125,3.824
7,-114,159,1,3.125,3.824
7,-115,159,1,3.125,3.824
7,-116,159,1,3.125,3.824
7,-117,159,1,3.125,3.824
7,-118,159,1,3.125,3.824
7,-119,159,1,3.125,3.824
7,-120,159,1,3.125,3.824
7,-121,159,1,3.125,3.824
7,-122,159,1,3.125,3.824
7,-123,159,1,3.125,3.824
7,-124,159,1,3.125,3.824
7,-125,159,1,3.125,3.824
7,-126,159,1,3.125,3.824
7,-127,159,1,3.125,3.824
7,-128,159,1,3.125,3.824
7,-129,159,1,3.125,3.824
7,-130,159,1,3.125,3.824
7,-131,159,1,3.125,3.824
7,-132,159,1,3.125,3.824
7,-133,159,1,3.125,3.824
7,-134,159,1,3.125,3.824
7,-135,159,1,3.125,3.824
7,-136,159,1,3.125,3.824
7,-137,159,1,3.125,3.824
7,-138,159,1,3.125,3.824
7,-139,159,1,3.125,3.824
7,-140,159,1,3.125,3.824
7,-141,159,1,3.125,3.824
7,-142,159,1,3.125,3.824
7,-143,159,1,3.125,3.824
7,-144,159,1,3.125,3.824
7,-145,159,1,3.125,3.824
7,-146,159,1,3.125,3.824
7,-147,159,1,3.125,3.824
7,-148,159,1,3.125,3.824
7,-149,159,1,3.125,3.824
7,-150,159,1,3.125,3.824
7,-90,160,1,3.25,3.905
7,-91,160,1,3.25,3.905
7,-92,160,1,3.25,3.905
7,-93,160,1,3.25,3.905
7,-94,160,1,3.25,3.905
7,-95,160,1,3.25,3.905
7,-96,160,1,3.25,3.905
7,-97,160,1,3.25,3.905
7,-98,160,1,3.25,3.905
7,-99,160,1,3.25,3.905
7,-100,160,1,3.25,3.905
7,-101,160,1,3.25,3.905
7,-102,160,1,3.25,3.905
7,-103,160,1,3.25,3.905
7,-104,160,1,3.25,3.905
7,-105,160,1,3.25,3.905
7,-106,160,1,3.25,3.905
7,-107,160,1,3.25,3.905
7,-108,160,1,3.25,3.905
7,-109,160,1,3.25,3.905
7,-110,160,1,3.25,3.905
7,-111,160,1,3.25,3.905
7,-112,160,1,3.25,3.905
7,-113,160,1,3.25,3.905
7,-114,160,1,3.25,3.905
7,-115,160,1,3.25,3.905
7,-116,160,1,3.25,3.905
7,-117,160,1,3.25,3.905
7,-118,160,1,3.25,3.905
7,-119,160,1,3.25,3.905
7,-120,160,1,3.25,3.905
7,-121,160,1,3.25,3.905
7,-122,160,1,3.25,3.905
7,-123,160,1,3.25,3.905
7,-124,160,1,3.25,3.905
7,-125,160,1,3.25,3.905
7,-126,160,1,3.25,3.905
7,-127,160,1,3.25,3.905
7,-128,160,1,3.25,3.905
7,-129,160,1,3.25,3.905
7,-130,160,1,3.25,3.905
7,-131,160,1,3.25,3.905
7,-132,160,1,3.25,3.905
7,-133,160,1,3.25,3.905
7,-134,160,1,3.25,3.905
7,-135,160,1,3.25,3.905
7,-136,160,1,3.25,3.905
7,-137,160,1,3.25,3.905
7,-138,160,1,3.25,3.905
7,-139,160,1,3.25,3.905
7,-140,160,1,3.25,3.905
7,-141,160,1,3.25,3.905
7,-142,160,1,3.25,3.905
7,-143,160,1,3.25,3.905
7,-144,160,1,3.25,3.905
7,-145,160,1,3.25,3.905
7,-146,160,1,3.25,3.905
7,-147,160,1,3.25,3.905
7,-148,160,1,3.25,3.905
7,-149,160,1,3.25,3.905
7,-150,160,1,3.25,3.905
7,-90,161,1,3.5,4.153
7,-91,161,1,3.5,4.153
7,-92,161,1,3.5,4.153
7,-93,161,1,3.5,4.153
7,-94,161,1,3.5,4.153
7,-95,161,1,3.5,4.153
7,-96,161,1,3.5,4.153
7,-97,161,1,3.5,4.153
7,-98,161,1,3.5,4.153
7,-99,161,1,3.5,4.153
7,-100,161,1,3.5,4.153
7,-101,161,1,3.5,4.153
7,-102,161,1,3.5,4.153
7,-103,161,1,3.5,4.153
7,-104,161,1,3.5,4.153
7,-105,161,1,3.5,4.153
7,-106,161,1,3.5,4.153
7,-107,161,1,3.5,4.153
7,-108,161,1,3.5,4.153
7,-109,161,1,3.5,4.153
7,-110,161,1,3.5,4.153
7,-111,161,1,3.5,4.153
7,-112,161,1,3.5,4.153
7,-113,161,1,3.5,4.153
7,-114,161,1,3.5,4.153
7,-115,161,1,3.5,4.153
7,-116,161,1,3.5,4.153
7,-117,161,1,3.5,4.153
7,-118,161,1,3.5,4.153
7,-119,161,1,3.5,4.153
7,-120,161,1,3.5,4.153
7,-121,161,1,3.5,4.153
7,-122,161,1,3.5,4.153
7,-123,161,1,3.5,4.153
7,-124,161,1,3.5,4.153
7,-125,161,1,3.5,4.153
7,-126,161,1,3.5,4.153
7,-127,161,1,3.5,4.153
7,-128,161,1,3.5,4.153
7,-129,161,1,3.5,4.153
7,-130,161,1,3.5,4.153
7,-131,161,1,3.5,4.153
7,-132,161,1,3.5,4.153
7,-133,161,1,3.5,4.153
7,-134,161,1,3.5,4.153
7,-135,161,1,3.5,4.153
7,-136,161,1,3.5,4.153
7,-137,161,1,3.5,4.153
7,-138,161,1,3.5,4.153
7,-139,161,1,3.5,4.153
7,-140,161,1,3.5,4.153
7,-141,161,1,3.5,4.153
7,-142,161,1,3.5,4.153
7,-143,161,1,3.5,4.153
7,-144,161,1,3.5,4.153
7,-145,161,1,3.5,4.153
7,-146,161,1,3.5,4.153
7,-147,161,1,3.5,4.153
7,-148,161,1,3.5,4.153
7,-149,161,1,3.5,4.153
7,-150,161,1,3.5,4.153
7,-90,162,1,3.75,4.272
7,-91,162,1,3.75,4.272
7,-92,162,1,3.75,4.272
7,-93,162,1,3.75,4.272
7,-94,162,1,3.75,4.272
7,-95,162,1,3.75,4.272
7,-96,162,1,3.75,4.272
7,-97,162,1,3.75,4.272
7,-98,162,1,3.75,4.272
7,-99,162,1,3.75,4.272
7,-100,162,1,3.75,4.272
7,-101,162,1,3.75,4.272
7,-102,162,1,3.75,4.272
7,-103,162,1,3.75,4.272
7,-104,162,1,3.75,4.272
7,-105,162,1,3.75,4.272
7,-106,162,1,3.75,4.272
7,-107,162,1,3.75,4.272
7,-108,162,1,3.75,4.272
7,-109,162,1,3.75,4.272
7,-110,162,1,3.75,4.272
7,-111,162,1,3.75,4.272
7,-112,162,1,3.75,4.272
7,-113,162,1,3.75,4.272
7,-114,162,1,3.75,4.272
7,-115,162,1,3.75,4.272
7,-116,162,1,3.75,4.272
7,-117,162,1,3.75,4.272
7,-118,162,1,3.75,4.272
7,-119,162,1,3.75,4.272
7,-120,162,1,3.75,4.272
7,-121,162,1,3.75,4.272
7,-122,162,1,3.75,4.272
7,-123,162,1,3.75,4.272
7,-124,162,1,3.75,4.272
7,-125,162,1,3.75,4.272
7,-126,162,1,3.75,4.272
7,-127,162,1,3.75,4.272
7,-128,162,1,3.75,4.272
7,-129,162,1,3.75,4.272
7,-130,162,1,3.75,4.272
7,-131,162,1,3.75,4.272
7,-132,162,1,3.75,4.272
7,-133,162,1,3.75,4.272
7,-134,162,1,3.75,4.272
7,-135,162,1,3.75,4.272
7,-136,162,1,3.75,4.272
7,-137,162,1,3.75,4.272
7,-138,162,1,3.75,4.272
7,-139,162,1,3.75,4.272
7,-140,162,1,3.75,4.272
7,-141,162,1,3.75,4.272
7,-142,162,1,3.75,4.272
7,-143,162,1,3.75,4.272
7,-144,162,1,3.75,4.272
7,-145,162,1,3.75,4.272
7,-146,162,1,3.75,4.272
7,-147,162,1,3.75,4.272
7,-148,162,1,3.75,4.272
7,-149,162,1,3.75,4.272
7,-150,162,1,3.75,4.272
7,-90,163,1,3.875,4.316
7,-91,163,1,3.875,4.316
7,-92,163,1,3.875,4.316
7,-93,163,1,3.875,4.316
7,-94,163,1,3.875,4.316
7,-95,163,1,3.875,4.316
7,-96,163,1,3.875,4.316
7,-97,163,1,3.875,4.316
7,-98,163,1,3.875,4.316
7,-99,163,1,3.875,4.316
7,-100,163,1,3.875,4.316
7,-101,163,1,3.875,4.316
7,-102,163,1,3.875,4.316
7,-103,163,1,3.875,4.316
7,-104,163,1,3.875,4.316
7,-105,163,1,3.875,4.316
7,-106,163,1,3.875,4.316
7,-107,163,1,3.875,4.316
7,-108,163,1,3.875,4.316
7,-109,163,1,3.875,4.316
7,-110,163,1,3.875,4.316
7,-111,163,1,3.875,4.316
7,-112,163,1,3.875,4.316
7,-113,163,1,3.875,4.316
7,-114,163,1,3.875,4.316
7,-115,163,1,3.875,4.316
7,-116,163,1,3.875,4.316
7,-117,163,1,3.875,4.316
7,-118,163,1,3.875,4.316
7,-119,163,1,3.875,4.316
7,-120,163,1,3.875,4.316
7,-121,163,1,3.875,4.316
7,-122,163,1,3.875,4.316
7,-123,163,1,3.875,4.316
7,-124,163,1,3.875,4.316
7,-125,163,1,3.875,4.316
7,-126,163,1,3.875,4.316
7,-127,163,1,3.875,4.316
7,-128,163,1,3.875,4.316
7,-129,163,1,3.875,4.316
7,-130,163,1,3.875,4.316
7,-131,163,1,3.875,4.316
7,-132,163,1,3.875,4.316
7,-133,163,1,3.875,4.316
7,-134,163,1,3.875,4.316
7,-135,163,1,3.875,4.316
7,-136,163,1,3.875,4.316
7,-137,163,1,3.875,4.316
7,-138,163,1,3.875,4.316
7,-139,163,1,3.875,4.316
7,-140,163,1,3.875,4.316
7,-141,163,1,3.875,4.316
7,-142,163,1,3.875,4.316
7,-143,163,1,3.875,4.316
7,-144,163,1,3.875,4.316
7,-145,163,1,3.875,4.316
7,-146,163,1,3.875,4.316
7,-147,163,1,3.875,4.316
7,-148,163,1,3.875,4.316
7,-149,163,1,3.875,4.316
7,-150,163,1,3.875,4.316
7,-90,164,1,4.25,4.61
7,-91,164,1,4.25,4.61
7,-92,164,1,4.25,4.61
7,-93,164,1,4.25,4.61
7,-94,164,1,4.25,4.61
7,-95,164,1,4.25,4.61
7,-96,164,1,4.25,4.61
7,-97,164,1,4.25,4.61
7,-98,164,1,4.25,4.61
7,-99,164,1,4.25,4.61
7,-100,164,1,4.25,4.61
7,-101,164,1,4.25,4.61
7,-102,164,1,4.25,4.61
7,-103,164,1,4.25,4.61
7,-104,164,1,4.25,4.61
7,-105,164,1,4.25,4.61
7,-106,164,1,4.25,4.61
7,-107,164,1,4.25,4.61
7,-108,164,1,4.25,4.61
7,-109,164,1,4.25,4.61
7,-110,164,1,4.25,4.61
7,-111,164,1,4.25,4.61
7,-112,164,1,4.25,4.61
7,-113,164,1,4.25,4.61
7,-114,164,1,4.25,4.61
7,-115,164,1,4.25,4.61
7,-116,164,1,4.25,4.61
7,-117,164,1,4.25,4.61
7,-118,164,1,4.25,4.61
7,-119,164,1,4.25,4.61
7,-120,164,1,4.25,4.61
7,-121,164,1,4.25,4.61
7,-122,164,1,4.25,4.61
7,-123,164,1,4.25,4.61
7,-124,164,1,4.25,4.61
7,-125,164,1,4.25,4.61
7,-126,164,1,4.25,4.61
7,-127,164,1,4.25,4.61
7,-128,164,1,4.25,4.61
7,-129,164,1,4.25,4.61
7,-130,164,1,4.25,4.61
7,-131,164,1,4.25,4.61
7,-132,164,1,4.25,4.61
7,-133,164,1,4.25,4.61
7,-134,164,1,4.25,4.61
7,-135,164,1,4.25,4.61
7,-136,164,1,4.25,4.61
7,-137,164,1,4.25,4.61
7,-138,164,1,4.25,4.61
7,-139,164,1,4.25,4.61
7,-140,164,1,4.25,4.61
7,-141,164,1,4.25,4.61
7,-142,164,1,4.25,4.61
7,-143,164,1,4.25,4.61
7,-144,164,1,4.25,4.61
7,-145,164,1,4.25,4.61
7,-146,164,1,4.25,4.61
7,-147,164,1,4.25,4.61
7,-148,164,1,4.25,4.61
7,-149,164,1,4.25,4.61
7,-150,164,1,4.25,4.61
7,-90,165,1,4.25,4.61
7,-91,165,1,4.25,4.61
7,-92,165,1,4.25,4.61
7,-93,165,1,4.25,4.61
7,-94,165,1,4.25,4.61
7,-95,165,1,4.25,4.61
7,-96,165,1,4.25,4.61
7,-97,165,1,4.25,4.61
7,-98,165,1,4.25,4.61
7,-99,165,1,4.25,4.61
