"date","X","id","tmax","tmin","prcp","year","month","day","daily_Cd","daily_Ca","Cd_cumsum","Ca_cumsum","bloom_doy","is_bloom"
"2003-03-12",18090,"GME00127786",15,7,1.5,2003,3,12,0,4,-152.051037245861,74.2,NA,0
"2003-03-13",18091,"GME00127786",12.4,3.1,0,2003,3,13,-1.95,2.7,-154.001037245861,76.9,NA,0
"2003-03-14",18092,"GME00127786",10.2,2,0,2003,3,14,-2.5,1.6,-156.501037245861,78.5,NA,0
"2003-03-15",18093,"GME00127786",10.1,0.2,0,2003,3,15,-3.4,1.55,-159.901037245861,80.05,NA,0
"2003-03-16",18094,"GME00127786",12.1,-0.9,0,2003,3,16,-3.08115384615385,2.55,-162.982191092015,82.6,NA,0
"2003-03-17",18095,"GME00127786",15,-1.5,0,2003,3,17,-2.81818181818182,4,-165.800372910197,86.6,NA,0
"2003-03-18",18096,"GME00127786",15,-0.9,0,2003,3,18,-3.07547169811321,4,-168.87584460831,90.6,NA,0
"2003-03-19",18097,"GME00127786",16,-1.2,0,2003,3,19,-2.94186046511628,4.5,-171.817705073427,95.1,NA,0
"2003-03-20",18098,"GME00127786",18,-0.8,0,2003,3,20,-3.11702127659574,5.5,-174.934726350022,100.6,NA,0
"2003-03-21",18099,"GME00127786",13.8,-0.6,0,2003,3,21,-3.2125,3.4,-178.147226350022,104,NA,0
"2003-03-22",18100,"GME00127786",14.2,2,0,2003,3,22,-2.5,3.6,-180.647226350022,107.6,NA,0
"2003-03-23",18101,"GME00127786",18,1,0,2003,3,23,-3,5.5,-183.647226350022,113.1,NA,0
"2003-03-24",18102,"GME00127786",20.5,1,0,2003,3,24,-3,6.75,-186.647226350022,119.85,NA,0
"2003-03-25",18103,"GME00127786",20.6,2.5,0,2003,3,25,-2.25,6.8,-188.897226350022,126.65,NA,0
"2003-03-26",18104,"GME00127786",20.2,1.6,0,2003,3,26,-2.7,6.6,-191.597226350022,133.25,NA,0
"2003-03-27",18105,"GME00127786",21.3,3.4,0,2003,3,27,-1.8,7.15,-193.397226350022,140.4,NA,0
"2003-03-28",18106,"GME00127786",19.2,11.2,0,2003,3,28,0,8.2,-193.397226350022,148.6,NA,0
"2003-03-29",18107,"GME00127786",21,8.6,15.3,2003,3,29,0,7.8,-193.397226350022,156.4,NA,0
"2003-03-30",18108,"GME00127786",20,10.6,0.2,2003,3,30,0,8.3,-193.397226350022,164.7,NA,0
"2003-03-31",18109,"GME00127786",17.2,9.4,0,2003,3,31,0,6.3,-193.397226350022,171,NA,0
"2003-04-01",18110,"GME00127786",20.5,1.8,15.5,2003,4,1,-2.6,6.75,-195.997226350022,177.75,NA,0
"2003-04-02",18111,"GME00127786",15.6,4,1.7,2003,4,2,-1.5,4.3,-197.497226350022,182.05,NA,0
"2003-04-03",18112,"GME00127786",9,4.2,0,2003,4,3,-1.4,1,-198.897226350022,183.05,NA,0
"2003-04-04",18113,"GME00127786",11,-1,0,2003,4,4,-3.04166666666667,2,-201.938893016689,185.05,NA,0
"2003-04-05",18114,"GME00127786",15,-1.4,0,2003,4,5,-2.85975609756098,4,-204.79864911425,189.05,NA,0
"2003-04-06",18115,"GME00127786",12.2,5.4,0,2003,4,6,-0.800000000000001,2.6,-205.59864911425,191.65,NA,0
"2003-04-07",18116,"GME00127786",6,0.5,0,2003,4,7,-2.75,0,-208.34864911425,191.65,NA,0
"2003-04-08",18117,"GME00127786",11,-1.5,0,2003,4,8,-2.84,2,-211.18864911425,193.65,98,1
"2003-04-09",18118,"GME00127786",8.5,0,0.6,2003,4,9,-3.5,0.75,-214.68864911425,194.4,NA,0
"2003-04-10",18119,"GME00127786",6,0.3,11.4,2003,4,10,-2.85,0,-217.53864911425,194.4,NA,0
"2003-04-11",18120,"GME00127786",11,-0.7,0.5,2003,4,11,-3.17094017094017,2,-220.70958928519,196.4,NA,0
"2003-04-12",18121,"GME00127786",12,6,2,2003,4,12,-0.5,2.5,-221.20958928519,198.9,NA,0
"2003-04-13",18122,"GME00127786",19.4,2,0,2003,4,13,-2.5,6.2,-223.70958928519,205.1,NA,0
"2003-04-14",18123,"GME00127786",22,4.5,0,2003,4,14,-1.25,7.5,-224.95958928519,212.6,NA,0
"2003-04-15",18124,"GME00127786",24,4.5,0,2003,4,15,-1.25,8.5,-226.20958928519,221.1,NA,0
"2003-04-16",18125,"GME00127786",23.6,7.5,0,2003,4,16,0,8.55,-226.20958928519,229.65,NA,0
"2003-04-17",18126,"GME00127786",22.7,7.4,0,2003,4,17,0,8.05,-226.20958928519,237.7,NA,0
"2003-04-18",18127,"GME00127786",22,5.2,0,2003,4,18,-0.899999999999999,7.5,-227.10958928519,245.2,NA,0
"2003-04-19",18128,"GME00127786",14.6,4.5,0.3,2003,4,19,-1.25,3.8,-228.35958928519,249,NA,0
"2003-04-20",18129,"GME00127786",22.3,5.4,0.9,2003,4,20,-0.800000000000001,7.65,-229.15958928519,256.65,NA,0
"2003-04-21",18130,"GME00127786",20.8,9,9.7,2003,4,21,0,7.9,-229.15958928519,264.55,NA,0
"2003-04-22",18131,"GME00127786",20,8,0,2003,4,22,0,7,-229.15958928519,271.55,NA,0
"2003-04-23",18132,"GME00127786",21,6,0,2003,4,23,-0.5,7,-229.65958928519,278.55,NA,0
"2003-04-24",18133,"GME00127786",24,6,0,2003,4,24,-0.5,8.5,-230.15958928519,287.05,NA,0
"2003-04-25",18134,"GME00127786",26.5,8.5,0,2003,4,25,0,10.5,-230.15958928519,297.55,NA,0
"2003-04-26",18135,"GME00127786",16.8,11.4,5.8,2003,4,26,0,7.1,-230.15958928519,304.65,NA,0
"2003-04-27",18136,"GME00127786",19.2,9,0.1,2003,4,27,0,7.1,-230.15958928519,311.75,NA,0
"2003-04-28",18137,"GME00127786",27,9.6,2,2003,4,28,0,11.3,-230.15958928519,323.05,NA,0
"2003-04-29",18138,"GME00127786",22.5,13.4,2.4,2003,4,29,0,10.95,-230.15958928519,334,NA,0
"2003-04-30",18139,"GME00127786",18.5,12.1,11,2003,4,30,0,8.3,-230.15958928519,342.3,NA,0
"2004-03-01",18445,"GME00127786",3.6,-3.4,0,2004,3,1,-0.925714285714286,0,-221.087528765453,47.6,NA,0
"2004-03-02",18446,"GME00127786",2.4,-4.3,0,2004,3,2,-0.429850746268657,0,-221.517379511722,47.6,NA,0
"2004-03-03",18447,"GME00127786",9.6,-1.9,0,2004,3,3,-2.70695652173913,1.3,-224.224336033461,48.9,NA,0
"2004-03-04",18448,"GME00127786",6.7,-2.9,0,2004,3,4,-2.33802083333333,0,-226.562356866794,48.9,NA,0
"2004-03-05",18449,"GME00127786",5.5,2.1,7.1,2004,3,5,-1.7,0,-228.262356866794,48.9,NA,0
"2004-03-06",18450,"GME00127786",7.5,2.9,0.5,2004,3,6,-2.05,0.25,-230.312356866794,49.15,NA,0
"2004-03-07",18451,"GME00127786",8.6,0.7,0,2004,3,7,-3.15,0.8,-233.462356866794,49.95,NA,0
"2004-03-08",18452,"GME00127786",7.2,1.5,1.2,2004,3,8,-2.75,0.1,-236.212356866794,50.05,NA,0
"2004-03-09",18453,"GME00127786",6.8,-2.5,0,2004,3,9,-2.48602150537634,0,-238.698378372171,50.05,NA,0
"2004-03-10",18454,"GME00127786",4.5,-2.4,0,2004,3,10,-1.46739130434783,0,-240.165769676518,50.05,NA,0
"2004-03-11",18455,"GME00127786",3.8,-0.4,0,2004,3,11,-1.71904761904762,0,-241.884817295566,50.05,NA,0
"2004-03-12",18456,"GME00127786",7.7,-2,3.6,2004,3,12,-2.70618556701031,0.35,-244.591002862576,50.4,NA,0
"2004-03-13",18457,"GME00127786",10,5,5,2004,3,13,-1,1.5,-245.591002862576,51.9,NA,0
"2004-03-14",18458,"GME00127786",12.4,5.6,0,2004,3,14,-0.7,2.7,-246.291002862576,54.6,NA,0
"2004-03-15",18459,"GME00127786",17.9,3.1,0,2004,3,15,-1.95,5.45,-248.241002862576,60.05,NA,0
"2004-03-16",18460,"GME00127786",19.4,2.7,0,2004,3,16,-2.15,6.2,-250.391002862576,66.25,NA,0
"2004-03-17",18461,"GME00127786",23.8,5.9,0,2004,3,17,-0.550000000000001,8.4,-250.941002862576,74.65,NA,0
"2004-03-18",18462,"GME00127786",23.1,6.8,0,2004,3,18,-0.100000000000001,8.05,-251.041002862576,82.7,NA,0
"2004-03-19",18463,"GME00127786",16.9,7.6,0,2004,3,19,0,5.25,-251.041002862576,87.95,NA,0
"2004-03-20",18464,"GME00127786",16,12.5,0,2004,3,20,0,7.25,-251.041002862576,95.2,NA,0
"2004-03-21",18465,"GME00127786",15.4,9.2,5.6,2004,3,21,0,5.3,-251.041002862576,100.5,NA,0
"2004-03-22",18466,"GME00127786",10.2,3.7,5.2,2004,3,22,-1.65,1.6,-252.691002862576,102.1,NA,0
"2004-03-23",18467,"GME00127786",9,2.2,5.6,2004,3,23,-2.4,1,-255.091002862576,103.1,NA,0
"2004-03-24",18468,"GME00127786",7.5,3.2,1.6,2004,3,24,-1.9,0.25,-256.991002862576,103.35,NA,0
"2004-03-25",18469,"GME00127786",4.8,1.7,7.5,2004,3,25,-1.55,0,-258.541002862576,103.35,NA,0
"2004-03-26",18470,"GME00127786",5.7,1.2,0,2004,3,26,-2.25,0,-260.791002862576,103.35,NA,0
"2004-03-27",18471,"GME00127786",8.5,-2.2,0,2004,3,27,-2.62616822429907,0.75,-263.417171086875,104.1,NA,0
"2004-03-28",18472,"GME00127786",13,-0.8,0,2004,3,28,-3.1231884057971,3,-266.540359492673,107.1,NA,0
"2004-03-29",18473,"GME00127786",17.5,-0.6,0,2004,3,29,-3.20994475138122,5.25,-269.750304244054,112.35,NA,0
"2004-03-30",18474,"GME00127786",18.4,3.5,0,2004,3,30,-1.75,5.7,-271.500304244054,118.05,NA,0
"2004-03-31",18475,"GME00127786",20.5,5.5,0,2004,3,31,-0.75,6.75,-272.250304244054,124.8,NA,0
"2004-04-01",18476,"GME00127786",20.5,4.5,0,2004,4,1,-1.25,6.75,-273.500304244054,131.55,NA,0
"2004-04-02",18477,"GME00127786",21,5,0.3,2004,4,2,-1,7,-274.500304244054,138.55,NA,0
"2004-04-03",18478,"GME00127786",18.2,8.8,0,2004,4,3,0,6.5,-274.500304244054,145.05,NA,0
"2004-04-04",18479,"GME00127786",14.5,5.2,2.4,2004,4,4,-0.899999999999999,3.75,-275.400304244054,148.8,NA,0
"2004-04-05",18480,"GME00127786",13.8,8.5,4.1,2004,4,5,0,4.15,-275.400304244054,152.95,NA,0
"2004-04-06",18481,"GME00127786",10.5,2.5,11.4,2004,4,6,-2.25,1.75,-277.650304244054,154.7,NA,0
"2004-04-07",18482,"GME00127786",9,1.5,4.6,2004,4,7,-2.75,1,-280.400304244054,155.7,NA,0
"2004-04-08",18483,"GME00127786",10.5,3,1.8,2004,4,8,-2,1.75,-282.400304244054,157.45,NA,0
"2004-04-09",18484,"GME00127786",12,0.5,0.1,2004,4,9,-3.25,2.5,-285.650304244054,159.95,NA,0
"2004-04-10",18485,"GME00127786",10.5,3.5,0.1,2004,4,10,-1.75,1.75,-287.400304244054,161.7,NA,0
"2004-04-11",18486,"GME00127786",10,4.6,0.4,2004,4,11,-1.2,1.5,-288.600304244054,163.2,NA,0
"2004-04-12",18487,"GME00127786",15,5,0,2004,4,12,-1,4,-289.600304244054,167.2,103,1
"2004-04-13",18488,"GME00127786",12,1,0,2004,4,13,-3,2.5,-292.600304244054,169.7,NA,0
"2004-04-14",18489,"GME00127786",15,0.5,0,2004,4,14,-3.25,4,-295.850304244054,173.7,NA,0
"2004-04-15",18490,"GME00127786",18.5,2.5,0,2004,4,15,-2.25,5.75,-298.100304244054,179.45,NA,0
"2004-04-16",18491,"GME00127786",20.5,3,0,2004,4,16,-2,6.75,-300.100304244054,186.2,NA,0
"2004-04-17",18492,"GME00127786",18.5,4.7,0.3,2004,4,17,-1.15,5.75,-301.250304244054,191.95,NA,0
"2004-04-18",18493,"GME00127786",20,8,2.4,2004,4,18,0,7,-301.250304244054,198.95,NA,0
"2004-04-19",18494,"GME00127786",11.9,6,0.1,2004,4,19,-0.499999999999999,2.45,-301.750304244054,201.4,NA,0
"2004-04-20",18495,"GME00127786",17.5,3.5,0,2004,4,20,-1.75,5.25,-303.500304244054,206.65,NA,0
"2004-04-21",18496,"GME00127786",22,8,0,2004,4,21,0,8,-303.500304244054,214.65,NA,0
"2004-04-22",18497,"GME00127786",25,9,0,2004,4,22,0,10,-303.500304244054,224.65,NA,0
"2004-04-23",18498,"GME00127786",18.5,12.8,0,2004,4,23,0,8.65,-303.500304244054,233.3,NA,0
"2004-04-24",18499,"GME00127786",18.5,9.5,0,2004,4,24,0,7,-303.500304244054,240.3,NA,0
"2004-04-25",18500,"GME00127786",18,5,0,2004,4,25,-1,5.5,-304.500304244054,245.8,NA,0
"2004-04-26",18501,"GME00127786",20,5,0,2004,4,26,-1,6.5,-305.500304244054,252.3,NA,0
"2004-04-27",18502,"GME00127786",22.5,6.2,0,2004,4,27,-0.399999999999999,7.75,-305.900304244054,260.05,NA,0
"2004-04-28",18503,"GME00127786",23.3,8.1,0,2004,4,28,0,8.7,-305.900304244054,268.75,NA,0
"2004-04-29",18504,"GME00127786",22.5,8.5,0,2004,4,29,0,8.5,-305.900304244054,277.25,NA,0
"2004-04-30",18505,"GME00127786",21,10.8,1.2,2004,4,30,0,8.9,-305.900304244054,286.15,NA,0
"2005-03-01",18810,"GME00127786",-0.3,-13.8,0,2005,3,1,0,0,-176.707354484017,25.75,NA,0
"2005-03-02",18811,"GME00127786",3.1,-11,0,2005,3,2,-0.340780141843972,0,-177.048134625861,25.75,NA,0
"2005-03-03",18812,"GME00127786",7.5,-4.1,0,2005,3,3,-2.17456896551724,0.25,-179.222703591378,26,NA,0
"2005-03-04",18813,"GME00127786",4.9,-4.5,0,2005,3,4,-1.27712765957447,0,-180.499831250952,26,NA,0
"2005-03-05",18814,"GME00127786",1.9,-2.1,6,2005,3,5,-0.45125,0,-180.951081250952,26,NA,0
"2005-03-06",18815,"GME00127786",0.5,-7.4,5.4,2005,3,6,-0.0158227848101266,0,-180.966904035763,26,NA,0
"2005-03-07",18816,"GME00127786",2.6,-8.1,2.8,2005,3,7,-0.31588785046729,0,-181.28279188623,26,NA,0
"2005-03-08",18817,"GME00127786",5,-1.6,0.9,2005,3,8,-1.89393939393939,0,-183.176731280169,26,NA,0
"2005-03-09",18818,"GME00127786",5.8,1.4,0.1,2005,3,9,-2.2,0,-185.376731280169,26,NA,0
"2005-03-10",18819,"GME00127786",8.6,-2,0,2005,3,10,-2.68867924528302,0.8,-188.065410525452,26.8,NA,0
"2005-03-11",18820,"GME00127786",8.3,-4.1,0,2005,3,11,-2.12782258064516,0.65,-190.193233106097,27.45,NA,0
"2005-03-12",18821,"GME00127786",6.8,0.6,3,2005,3,12,-3.1,0,-193.293233106097,27.45,NA,0
"2005-03-13",18822,"GME00127786",7.9,-2.6,0,2005,3,13,-2.52190476190476,0.45,-195.815137868002,27.9,NA,0
"2005-03-14",18823,"GME00127786",12.2,-0.9,0.1,2005,3,14,-3.08091603053435,2.6,-198.896053898537,30.5,NA,0
"2005-03-15",18824,"GME00127786",18,1.6,0,2005,3,15,-2.7,5.5,-201.596053898537,36,NA,0
"2005-03-16",18825,"GME00127786",20.5,2.2,0,2005,3,16,-2.4,6.75,-203.996053898537,42.75,NA,0
"2005-03-17",18826,"GME00127786",22.3,3.9,0,2005,3,17,-1.55,7.65,-205.546053898537,50.4,NA,0
"2005-03-18",18827,"GME00127786",23.7,4.6,0,2005,3,18,-1.2,8.35,-206.746053898537,58.75,NA,0
"2005-03-19",18828,"GME00127786",23.1,4.8,0,2005,3,19,-1.1,8.05,-207.846053898537,66.8,NA,0
"2005-03-20",18829,"GME00127786",17.4,9.1,0,2005,3,20,0,6.25,-207.846053898537,73.05,NA,0
"2005-03-21",18830,"GME00127786",17.2,7,0,2005,3,21,0,5.1,-207.846053898537,78.15,NA,0
"2005-03-22",18831,"GME00127786",15.2,8.5,5.1,2005,3,22,0,4.85,-207.846053898537,83,NA,0
"2005-03-23",18832,"GME00127786",18.3,9.1,0,2005,3,23,0,6.7,-207.846053898537,89.7,NA,0
"2005-03-24",18833,"GME00127786",18.2,7.9,13.3,2005,3,24,0,6.05,-207.846053898537,95.75,NA,0
"2005-03-25",18834,"GME00127786",18.7,7.4,0.9,2005,3,25,0,6.05,-207.846053898537,101.8,NA,0
"2005-03-26",18835,"GME00127786",16.8,6.7,17.8,2005,3,26,-0.149999999999999,4.9,-207.996053898537,106.7,NA,0
"2005-03-27",18836,"GME00127786",14.2,10,2.2,2005,3,27,0,5.1,-207.996053898537,111.8,NA,0
"2005-03-28",18837,"GME00127786",17.5,9,0.1,2005,3,28,0,6.25,-207.996053898537,118.05,NA,0
"2005-03-29",18838,"GME00127786",18,8.4,5.2,2005,3,29,0,6.2,-207.996053898537,124.25,NA,0
"2005-03-30",18839,"GME00127786",15.9,5.6,0,2005,3,30,-0.7,4.45,-208.696053898537,128.7,NA,0
"2005-03-31",18840,"GME00127786",15.5,3.4,0.2,2005,3,31,-1.8,4.25,-210.496053898537,132.95,NA,0
"2005-04-01",18841,"GME00127786",17.1,3.9,0,2005,4,1,-1.55,5.05,-212.046053898537,138,NA,0
"2005-04-02",18842,"GME00127786",19.7,4.6,0,2005,4,2,-1.2,6.35,-213.246053898537,144.35,NA,0
"2005-04-03",18843,"GME00127786",19.6,3.7,0,2005,4,3,-1.65,6.3,-214.896053898537,150.65,NA,0
"2005-04-04",18844,"GME00127786",19.5,3.2,0,2005,4,4,-1.9,6.25,-216.796053898537,156.9,NA,0
"2005-04-05",18845,"GME00127786",13.9,4.9,0.3,2005,4,5,-1.05,3.45,-217.846053898537,160.35,NA,0
"2005-04-06",18846,"GME00127786",21.1,6.6,1.1,2005,4,6,-0.200000000000001,7.05,-218.046053898537,167.4,NA,0
"2005-04-07",18847,"GME00127786",15,8.1,14.6,2005,4,7,0,4.55,-218.046053898537,171.95,97,1
"2005-04-08",18848,"GME00127786",9.4,5.9,6.4,2005,4,8,-0.55,1.2,-218.596053898537,173.15,NA,0
"2005-04-09",18849,"GME00127786",6,1.1,0.9,2005,4,9,-2.45,0,-221.046053898537,173.15,NA,0
"2005-04-10",18850,"GME00127786",9.6,-1.5,0,2005,4,10,-2.85135135135135,1.3,-223.897405249888,174.45,NA,0
"2005-04-11",18851,"GME00127786",14.7,4.5,0,2005,4,11,-1.25,3.85,-225.147405249888,178.3,NA,0
"2005-04-12",18852,"GME00127786",11.7,7.7,0,2005,4,12,0,2.7,-225.147405249888,181,NA,0
"2005-04-13",18853,"GME00127786",15,7.9,0,2005,4,13,0,4.45,-225.147405249888,185.45,NA,0
"2005-04-14",18854,"GME00127786",19.6,4.8,0,2005,4,14,-1.1,6.3,-226.247405249888,191.75,NA,0
"2005-04-15",18855,"GME00127786",20.1,7.5,0,2005,4,15,0,6.8,-226.247405249888,198.55,NA,0
"2005-04-16",18856,"GME00127786",13.1,5.7,18.9,2005,4,16,-0.65,3.05,-226.897405249888,201.6,NA,0
"2005-04-17",18857,"GME00127786",9.7,2.9,6.3,2005,4,17,-2.05,1.35,-228.947405249888,202.95,NA,0
"2005-04-18",18858,"GME00127786",14.7,6.4,6.4,2005,4,18,-0.300000000000001,3.85,-229.247405249888,206.8,NA,0
"2005-04-19",18859,"GME00127786",13.4,7,1.6,2005,4,19,0,3.2,-229.247405249888,210,NA,0
"2005-04-20",18860,"GME00127786",9.6,6.8,14.4,2005,4,20,-0.0999999999999996,1.3,-229.347405249888,211.3,NA,0
"2005-04-21",18861,"GME00127786",12.1,3.5,0.1,2005,4,21,-1.75,2.55,-231.097405249888,213.85,NA,0
"2005-04-22",18862,"GME00127786",17,1,0,2005,4,22,-3,5,-234.097405249888,218.85,NA,0
"2005-04-23",18863,"GME00127786",15.9,6.1,3,2005,4,23,-0.45,4.45,-234.547405249888,223.3,NA,0
"2005-04-24",18864,"GME00127786",12.6,10.2,15.2,2005,4,24,0,4.4,-234.547405249888,227.7,NA,0
"2005-04-25",18865,"GME00127786",13.8,9,7.5,2005,4,25,0,4.4,-234.547405249888,232.1,NA,0
"2005-04-26",18866,"GME00127786",18.8,8.7,1.6,2005,4,26,0,6.75,-234.547405249888,238.85,NA,0
"2005-04-27",18867,"GME00127786",13.3,9.5,7.7,2005,4,27,0,4.4,-234.547405249888,243.25,NA,0
"2005-04-28",18868,"GME00127786",19.9,8.5,0,2005,4,28,0,7.2,-234.547405249888,250.45,NA,0
"2005-04-29",18869,"GME00127786",26.4,11.6,0,2005,4,29,0,12,-234.547405249888,262.45,NA,0
"2005-04-30",18870,"GME00127786",28.3,9.8,0,2005,4,30,0,12.05,-234.547405249888,274.5,NA,0
"2006-03-01",19175,"GME00127786",2.4,-5.8,1.7,2006,3,1,-0.351219512195122,0,-139.639451806254,11.8,NA,0
"2006-03-02",19176,"GME00127786",3.2,-6.3,9.3,2006,3,2,-0.538947368421053,0,-140.178399174675,11.8,NA,0
"2006-03-03",19177,"GME00127786",9.9,-1,9.4,2006,3,3,-3.04587155963303,1.45,-143.224270734308,13.25,NA,0
"2006-03-04",19178,"GME00127786",5.5,-0.9,49.6,2006,3,4,-2.36328125,0,-145.587551984308,13.25,NA,0
"2006-03-05",19179,"GME00127786",3.1,-2.4,1.2,2006,3,5,-0.873636363636364,0,-146.461188347945,13.25,NA,0
"2006-03-06",19180,"GME00127786",4.3,-1.7,2.3,2006,3,6,-1.54083333333333,0,-148.002021681278,13.25,NA,0
"2006-03-07",19181,"GME00127786",5.3,-3.1,0,2006,3,7,-1.67202380952381,0,-149.674045490802,13.25,NA,0
"2006-03-08",19182,"GME00127786",3.2,-1.9,17.8,2006,3,8,-1.00392156862745,0,-150.677967059429,13.25,NA,0
"2006-03-09",19183,"GME00127786",11.3,2.3,6.3,2006,3,9,-2.35,2.15,-153.027967059429,15.4,NA,0
"2006-03-10",19184,"GME00127786",7.1,0.5,12,2006,3,10,-3.25,0.0499999999999998,-156.277967059429,15.45,NA,0
"2006-03-11",19185,"GME00127786",4.8,-0.6,1.9,2006,3,11,-2.13333333333333,0,-158.411300392763,15.45,NA,0
"2006-03-12",19186,"GME00127786",0.1,-5.1,0.4,2006,3,12,-0.000961538461538462,0,-158.412261931224,15.45,NA,0
"2006-03-13",19187,"GME00127786",2,-4.9,0,2006,3,13,-0.289855072463768,0,-158.702117003688,15.45,NA,0
"2006-03-14",19188,"GME00127786",5.9,-4.6,0,2006,3,14,-1.65761904761905,0,-160.359736051307,15.45,NA,0
"2006-03-15",19189,"GME00127786",6.8,-4.3,0,2006,3,15,-2.08288288288288,0,-162.44261893419,15.45,NA,0
"2006-03-16",19190,"GME00127786",4,0.5,0,2006,3,16,-1.75,0,-164.19261893419,15.45,NA,0
"2006-03-17",19191,"GME00127786",6.7,-0.4,0,2006,3,17,-3.1612676056338,0,-167.353886539824,15.45,NA,0
"2006-03-18",19192,"GME00127786",7.7,0,0,2006,3,18,-3.5,0.35,-170.853886539824,15.8,NA,0
"2006-03-19",19193,"GME00127786",10.4,-0.1,0,2006,3,19,-3.45047619047619,1.7,-174.3043627303,17.5,NA,0
"2006-03-20",19194,"GME00127786",15.8,-0.8,2.2,2006,3,20,-3.11927710843373,4.4,-177.423639838734,21.9,NA,0
"2006-03-21",19195,"GME00127786",10.8,5.6,4.1,2006,3,21,-0.699999999999999,1.9,-178.123639838734,23.8,NA,0
"2006-03-22",19196,"GME00127786",7.2,4.3,3.9,2006,3,22,-1.35,0.1,-179.473639838734,23.9,NA,0
"2006-03-23",19197,"GME00127786",9,3.5,0.1,2006,3,23,-1.75,1,-181.223639838734,24.9,NA,0
"2006-03-24",19198,"GME00127786",11.8,4,4.5,2006,3,24,-1.5,2.4,-182.723639838734,27.3,NA,0
"2006-03-25",19199,"GME00127786",15.9,7.9,11.7,2006,3,25,0,4.9,-182.723639838734,32.2,NA,0
"2006-03-26",19200,"GME00127786",21.6,9.7,0,2006,3,26,0,8.65,-182.723639838734,40.85,NA,0
"2006-03-27",19201,"GME00127786",23.3,9.6,5.3,2006,3,27,0,9.45,-182.723639838734,50.3,NA,0
"2006-03-28",19202,"GME00127786",11.1,4.8,15.6,2006,3,28,-1.1,2.05,-183.823639838734,52.35,NA,0
"2006-03-29",19203,"GME00127786",13.3,4.5,3.4,2006,3,29,-1.25,3.15,-185.073639838734,55.5,NA,0
"2006-03-30",19204,"GME00127786",12.8,4.4,15.3,2006,3,30,-1.3,2.9,-186.373639838734,58.4,NA,0
"2006-03-31",19205,"GME00127786",18.5,6.7,0,2006,3,31,-0.149999999999999,5.75,-186.523639838734,64.15,NA,0
"2006-04-01",19206,"GME00127786",20.2,6.5,1.7,2006,4,1,-0.25,6.6,-186.773639838734,70.75,NA,0
"2006-04-02",19207,"GME00127786",17.2,8.2,3.8,2006,4,2,0,5.7,-186.773639838734,76.45,NA,0
"2006-04-03",19208,"GME00127786",14,5.4,0.2,2006,4,3,-0.799999999999999,3.5,-187.573639838734,79.95,NA,0
"2006-04-04",19209,"GME00127786",16.2,1.9,5.5,2006,4,4,-2.55,4.6,-190.123639838734,84.55,NA,0
"2006-04-05",19210,"GME00127786",8.1,0.5,21.4,2006,4,5,-3.25,0.55,-193.373639838734,85.1,NA,0
"2006-04-06",19211,"GME00127786",9.4,-0.3,0,2006,4,6,-3.35463917525773,1.2,-196.728279013991,86.3,NA,0
"2006-04-07",19212,"GME00127786",13.2,-1.7,0,2006,4,7,-2.74697986577181,3.1,-199.475258879763,89.4,NA,0
"2006-04-08",19213,"GME00127786",18.3,0,3.2,2006,4,8,-3.5,5.65,-202.975258879763,95.05,NA,0
"2006-04-09",19214,"GME00127786",9.1,3.1,44,2006,4,9,-1.95,1.05,-204.925258879763,96.1,NA,0
"2006-04-10",19215,"GME00127786",3.7,0.9,19.5,2006,4,10,-1.4,0,-206.325258879763,96.1,NA,0
"2006-04-11",19216,"GME00127786",10.1,2.4,0.4,2006,4,11,-2.3,1.55,-208.625258879763,97.65,NA,0
"2006-04-12",19217,"GME00127786",6.9,2.9,4.1,2006,4,12,-2,0,-210.625258879763,97.65,NA,0
"2006-04-13",19218,"GME00127786",10.5,2.8,4.3,2006,4,13,-2.1,1.75,-212.725258879763,99.4,NA,0
"2006-04-14",19219,"GME00127786",15.7,5.6,0,2006,4,14,-0.699999999999999,4.35,-213.425258879763,103.75,NA,0
"2006-04-15",19220,"GME00127786",14.8,5.3,11.4,2006,4,15,-0.850000000000001,3.9,-214.275258879763,107.65,NA,0
"2006-04-16",19221,"GME00127786",16.1,9,5,2006,4,16,0,5.55,-214.275258879763,113.2,NA,0
"2006-04-17",19222,"GME00127786",16.3,6,3.2,2006,4,17,-0.5,4.65,-214.775258879763,117.85,NA,0
"2006-04-18",19223,"GME00127786",18.1,7.1,0,2006,4,18,0,5.6,-214.775258879763,123.45,NA,0
"2006-04-19",19224,"GME00127786",18.7,4,0,2006,4,19,-1.5,5.85,-216.275258879763,129.3,NA,0
"2006-04-20",19225,"GME00127786",20.8,4.7,0,2006,4,20,-1.15,6.9,-217.425258879763,136.2,NA,0
"2006-04-21",19226,"GME00127786",23.9,6,0,2006,4,21,-0.5,8.45,-217.925258879763,144.65,NA,0
"2006-04-22",19227,"GME00127786",23.2,6.7,5,2006,4,22,-0.15,8.1,-218.075258879763,152.75,NA,0
"2006-04-23",19228,"GME00127786",21.9,9.4,0,2006,4,23,0,8.65,-218.075258879763,161.4,113,1
"2006-04-24",19229,"GME00127786",24.7,6.3,0.8,2006,4,24,-0.35,8.85,-218.425258879763,170.25,NA,0
"2006-04-25",19230,"GME00127786",20.2,11.3,0.1,2006,4,25,0,8.75,-218.425258879763,179,NA,0
